country,date,owid-new_deaths_per_million
PAN,2020-05-14,0.927
PAN,2020-05-15,0.927
PAN,2020-05-16,1.391
PAN,2020-05-17,0.695
PAN,2020-05-18,1.391
PAN,2020-05-19,0.927
PAN,2020-05-20,0.46399999999999997
PAN,2020-05-21,1.391
PAN,2020-05-22,0.927
PAN,2020-05-23,0.927
PAN,2020-05-24,0.927
PAN,2020-05-25,1.6219999999999999
PAN,2020-05-26,0.927
PAN,2020-05-27,0.695
PAN,2020-05-28,0.46399999999999997
PAN,2020-05-29,1.159
PAN,2020-05-30,1.391
PAN,2020-05-31,0.927
PAN,2020-06-01,1.391
PAN,2020-06-02,1.854
PAN,2020-06-03,1.854
PAN,2020-06-04,1.159
PAN,2020-06-05,1.391
PAN,2020-06-06,1.6219999999999999
PAN,2020-06-07,3.708
PAN,2020-06-08,1.6219999999999999
PAN,2020-06-09,1.159
PAN,2020-06-10,1.159
PAN,2020-06-11,2.318
PAN,2020-06-12,1.159
PAN,2020-06-13,0.695
PAN,2020-06-14,1.854
PAN,2020-06-15,1.854
PAN,2020-06-16,2.549
PAN,2020-06-17,2.086
PAN,2020-06-18,3.013
PAN,2020-06-19,1.159
PAN,2020-06-20,2.318
PAN,2020-06-21,1.854
PAN,2020-06-22,1.854
PAN,2020-06-23,4.635
PAN,2020-06-24,3.4760000000000004
PAN,2020-06-25,2.549
PAN,2020-06-26,3.94
PAN,2020-06-27,2.549
PAN,2020-06-28,3.94
PAN,2020-06-29,2.781
PAN,2020-06-30,3.708
PAN,2020-07-01,2.549
PAN,2020-07-02,3.245
PAN,2020-07-03,5.099
PAN,2020-07-04,7.185
PAN,2020-07-05,5.099
PAN,2020-07-06,6.257999999999999
PAN,2020-07-07,5.331
PAN,2020-07-08,6.721
PAN,2020-07-09,4.635
PAN,2020-07-10,4.635
PAN,2020-07-11,5.562
PAN,2020-07-12,6.952999999999999
PAN,2020-07-13,3.708
PAN,2020-07-14,5.331
PAN,2020-07-15,6.489
PAN,2020-07-16,5.099
PAN,2020-07-17,4.172
PAN,2020-07-18,8.807
PAN,2020-07-19,7.648
PAN,2020-07-20,5.794
PAN,2020-07-21,7.185
PAN,2020-07-22,7.416
PAN,2020-07-23,4.867
PAN,2020-07-24,6.721
PAN,2020-07-25,9.502
PAN,2020-07-26,5.794
PER,2020-03-04,
PER,2020-03-05,
PER,2020-03-06,
PER,2020-03-07,0.0
PER,2020-03-08,
PER,2020-03-09,0.0
PER,2020-03-10,0.0
PER,2020-03-11,0.0
PER,2020-03-12,0.0
PER,2020-03-13,0.0
PER,2020-03-14,0.0
PER,2020-03-15,0.0
PER,2020-03-16,0.0
PER,2020-03-17,0.0
PER,2020-03-18,0.0
PER,2020-03-19,0.0
PER,2020-03-20,0.061
PER,2020-03-21,0.03
PER,2020-03-22,0.061
PER,2020-03-23,0.0
PER,2020-03-24,0.0
PER,2020-03-25,0.061
PER,2020-03-26,0.03
PER,2020-03-27,0.03
PER,2020-03-28,0.061
PER,2020-03-29,0.152
PER,2020-03-30,0.061
PER,2020-03-31,0.182
PER,2020-04-01,0.182
PER,2020-04-02,0.516
PER,2020-04-03,0.243
PER,2020-04-04,0.182
PER,2020-04-05,0.364
PER,2020-04-06,0.303
PER,2020-04-07,0.273
PER,2020-04-08,0.455
PER,2020-04-09,0.425
PER,2020-04-10,0.516
PER,2020-04-11,0.94
PER,2020-04-12,0.364
PER,2020-04-13,0.364
PER,2020-04-14,0.0
PER,2020-04-15,1.122
PER,2020-04-16,0.728
PER,2020-04-17,0.607
PER,2020-04-18,0.789
PER,2020-04-19,1.456
PER,2020-04-20,1.577
PER,2020-04-21,1.365
PER,2020-04-22,1.183
PER,2020-04-23,1.395
PER,2020-04-24,1.274
PER,2020-04-25,1.88
PER,2020-04-26,2.002
PER,2020-04-27,0.8490000000000001
PER,2020-04-28,1.6380000000000001
PER,2020-04-29,2.184
PER,2020-04-30,2.699
PER,2020-05-01,3.2760000000000002
PER,2020-05-02,2.214
PER,2020-05-03,2.305
PER,2020-05-04,2.608
PER,2020-05-05,1.7590000000000001
PER,2020-05-06,3.033
PER,2020-05-07,2.699
PER,2020-05-08,2.8510000000000004
PER,2020-05-09,2.639
PER,2020-05-10,3.033
PER,2020-05-11,2.275
PER,2020-05-12,2.184
PER,2020-05-13,2.912
PER,2020-05-14,3.397
PER,2020-05-15,2.972
PER,2020-05-16,3.821
PER,2020-05-17,3.943
PER,2020-05-18,3.7910000000000004
PER,2020-05-19,4.276
PER,2020-05-20,3.7910000000000004
PER,2020-05-21,3.3360000000000003
PER,2020-05-22,3.761
PER,2020-05-23,2.912
PER,2020-05-24,3.912
PER,2020-05-25,2.517
PER,2020-05-26,5.247000000000001
PER,2020-05-27,4.822
PER,2020-05-28,5.914
PER,2020-05-29,3.5180000000000002
PER,2020-05-30,3.9730000000000003
PER,2020-05-31,4.276
PER,2020-06-01,4.093999999999999
PER,2020-06-02,3.8819999999999997
PER,2020-06-03,0.0
PER,2020-06-04,7.886
PER,2020-06-05,4.155
PER,2020-06-06,3.9730000000000003
PER,2020-06-07,4.216
PER,2020-06-08,4.974
PER,2020-06-09,3.215
PER,2020-06-10,5.065
PER,2020-06-11,5.004
PER,2020-06-12,6.247999999999999
PER,2020-06-13,6.035
PER,2020-06-14,5.7620000000000005
PER,2020-06-15,5.7620000000000005
PER,2020-06-16,5.2170000000000005
PER,2020-06-17,5.944
PER,2020-06-18,6.096
PER,2020-06-19,6.187
PER,2020-06-20,6.035
PER,2020-06-21,6.096
PER,2020-06-22,5.581
PER,2020-06-23,0.0
PER,2020-06-24,10.888
PER,2020-06-25,5.52
PER,2020-06-26,5.308
PER,2020-06-27,5.399
PER,2020-06-28,5.944
PER,2020-06-29,5.52
PER,2020-06-30,5.672000000000001
PER,2020-07-01,5.247000000000001
PER,2020-07-02,5.55
PER,2020-07-03,5.611000000000001
PER,2020-07-04,5.49
PER,2020-07-05,5.641
PER,2020-07-06,5.367999999999999
PER,2020-07-07,5.55
PER,2020-07-08,5.459
PER,2020-07-09,5.49
PER,2020-07-10,5.49
PER,2020-07-11,5.641
PER,2020-07-12,5.52
PER,2020-07-13,5.702000000000001
PER,2020-07-14,5.581
PER,2020-07-15,5.308
PER,2020-07-16,5.702000000000001
PER,2020-07-17,6.005
PER,2020-07-18,5.581
PER,2020-07-19,6.035
PER,2020-07-20,5.732
PER,2020-07-21,5.975
PER,2020-07-22,5.914
PER,2020-07-23,5.702000000000001
PER,2020-07-24,117.88799999999999
PER,2020-07-25,5.732
PER,2020-07-26,5.672000000000001
PHL,2019-12-31,0.0
PHL,2020-01-01,0.0
PHL,2020-01-02,0.0
PHL,2020-01-03,0.0
PHL,2020-01-04,0.0
PHL,2020-01-05,0.0
PHL,2020-01-06,0.0
PHL,2020-01-07,0.0
PHL,2020-01-08,0.0
PHL,2020-01-09,0.0
PHL,2020-01-10,0.0
PHL,2020-01-11,0.0
PHL,2020-01-12,0.0
PHL,2020-01-13,0.0
PHL,2020-01-14,0.0
PHL,2020-01-15,0.0
PHL,2020-01-16,0.0
PHL,2020-01-17,0.0
PHL,2020-01-18,0.0
PHL,2020-01-19,0.0
PHL,2020-01-20,0.0
PHL,2020-01-21,0.0
PHL,2020-01-22,0.0
PHL,2020-01-23,0.0
PHL,2020-01-24,0.0
PHL,2020-01-25,0.0
PHL,2020-01-26,0.0
PHL,2020-01-27,0.0
PHL,2020-01-28,0.0
PHL,2020-01-29,0.0
PHL,2020-01-30,0.0
PHL,2020-01-31,0.0
PHL,2020-02-01,0.0
PHL,2020-02-02,0.009000000000000001
PHL,2020-02-03,0.0
PHL,2020-02-04,0.0
PHL,2020-02-05,0.0
PHL,2020-02-06,0.0
PHL,2020-02-07,0.0
PHL,2020-02-08,0.0
PHL,2020-02-09,0.0
PHL,2020-02-10,0.0
PHL,2020-02-11,0.0
PHL,2020-02-12,0.0
PHL,2020-02-13,0.0
PHL,2020-02-14,0.0
PHL,2020-02-15,0.0
PHL,2020-02-16,0.0
PHL,2020-02-17,0.0
PHL,2020-02-18,0.0
PHL,2020-02-19,0.0
PHL,2020-02-20,0.0
PHL,2020-02-21,0.0
PHL,2020-02-22,0.0
PHL,2020-02-23,0.0
PHL,2020-02-24,0.0
PHL,2020-02-25,0.0
PHL,2020-02-26,0.0
PHL,2020-02-27,0.0
PHL,2020-02-28,0.0
PHL,2020-02-29,0.0
PHL,2020-03-01,0.0
PHL,2020-03-02,0.0
PHL,2020-03-07,0.0
PHL,2020-03-08,0.0
PHL,2020-03-09,0.0
PHL,2020-03-10,0.0
PHL,2020-03-11,0.0
PHL,2020-03-12,0.009000000000000001
PHL,2020-03-13,0.0
PHL,2020-03-14,0.037000000000000005
PHL,2020-03-15,0.0
PHL,2020-03-16,0.055
PHL,2020-03-17,0.0
PHL,2020-03-18,0.018000000000000002
PHL,2020-03-19,0.027000000000000003
PHL,2020-03-20,0.009000000000000001
PHL,2020-03-21,0.0
PHL,2020-03-22,0.064
PHL,2020-03-23,0.0
PHL,2020-03-24,0.073
PHL,2020-03-25,0.018000000000000002
PHL,2020-03-26,0.027000000000000003
PHL,2020-03-27,0.064
PHL,2020-03-28,0.08199999999999999
PHL,2020-03-29,0.128
PHL,2020-03-30,0.027000000000000003
PHL,2020-03-31,0.155
PHL,2020-04-01,0.0
PHL,2020-04-02,0.073
PHL,2020-04-03,0.1
PHL,2020-04-04,0.265
PHL,2020-04-05,0.073
PHL,2020-04-06,0.073
PHL,2020-04-07,0.1
PHL,2020-04-08,0.128
PHL,2020-04-09,0.046
PHL,2020-04-10,0.192
PHL,2020-04-11,0.0
PHL,2020-04-12,0.402
PHL,2020-04-13,0.456
PHL,2020-04-14,0.16399999999999998
PHL,2020-04-15,0.183
PHL,2020-04-16,0.128
PHL,2020-04-17,0.11900000000000001
PHL,2020-04-18,0.228
PHL,2020-04-19,0.091
PHL,2020-04-20,0.11
PHL,2020-04-21,0.17300000000000001
PHL,2020-04-22,0.08199999999999999
PHL,2020-04-23,0.08199999999999999
PHL,2020-04-24,0.146
PHL,2020-04-25,0.13699999999999998
PHL,2020-04-26,0.155
PHL,2020-04-27,0.064
PHL,2020-04-28,0.091
PHL,2020-04-29,0.17300000000000001
PHL,2020-04-30,0.256
PHL,2020-05-01,0.091
PHL,2020-05-02,0.1
PHL,2020-05-03,0.21899999999999997
PHL,2020-05-04,0.037000000000000005
PHL,2020-05-05,0.146
PHL,2020-05-06,0.128
PHL,2020-05-07,0.192
PHL,2020-05-08,0.24600000000000002
PHL,2020-05-09,0.1
PHL,2020-05-10,0.073
PHL,2020-05-11,0.13699999999999998
PHL,2020-05-12,0.064
PHL,2020-05-13,0.228
PHL,2020-05-14,0.192
PHL,2020-05-15,0.16399999999999998
PHL,2020-05-16,0.146
PHL,2020-05-17,0.1
PHL,2020-05-18,0.064
PHL,2020-05-19,0.064
PHL,2020-05-20,0.055
PHL,2020-05-21,0.046
PHL,2020-05-22,0.037000000000000005
PHL,2020-05-23,0.1
PHL,2020-05-24,0.055
PHL,2020-05-25,0.046
PHL,2020-05-26,0.046
PHL,2020-05-27,0.11900000000000001
PHL,2020-05-28,0.16399999999999998
PHL,2020-05-29,0.155
PHL,2020-05-30,0.192
PHL,2020-05-31,0.073
PHL,2020-06-01,0.064
PHL,2020-06-02,0.027000000000000003
PHL,2020-06-03,0.055
PHL,2020-06-04,0.073
PHL,2020-06-05,0.091
PHL,2020-06-06,0.027000000000000003
PHL,2020-06-07,0.064
PHL,2020-06-08,0.08199999999999999
PHL,2020-06-09,0.073
PHL,2020-06-10,0.055
PHL,2020-06-11,0.091
PHL,2020-06-12,0.08199999999999999
PHL,2020-06-13,0.146
PHL,2020-06-14,0.201
PHL,2020-06-15,0.128
PHL,2020-06-16,0.091
PHL,2020-06-17,0.046
PHL,2020-06-18,0.046
PHL,2020-06-19,0.073
PHL,2020-06-20,0.128
PHL,2020-06-21,0.183
PHL,2020-06-22,0.17300000000000001
PHL,2020-06-23,0.073
PHL,2020-06-24,0.08199999999999999
PHL,2020-06-25,0.16399999999999998
PHL,2020-06-26,0.073
PHL,2020-06-27,0.11
PHL,2020-06-28,0.11
PHL,2020-06-29,0.073
PHL,2020-06-30,0.1
PHL,2020-07-01,0.1
PHL,2020-07-02,0.037000000000000005
PHL,2020-07-03,0.037000000000000005
PHL,2020-07-04,0.055
PHL,2020-07-05,0.091
PHL,2020-07-06,0.0
PHL,2020-07-07,0.11900000000000001
PHL,2020-07-08,0.055
PHL,2020-07-09,0.046
PHL,2020-07-10,0.037000000000000005
PHL,2020-07-11,0.38299999999999995
PHL,2020-07-12,0.11
PHL,2020-07-13,1.4780000000000002
PHL,2020-07-14,0.593
PHL,2020-07-15,0.037000000000000005
PHL,2020-07-16,0.1
PHL,2020-07-17,0.265
PHL,2020-07-18,0.155
PHL,2020-07-19,1.031
PHL,2020-07-20,0.529
PHL,2020-07-21,0.037000000000000005
PHL,2020-07-22,0.018000000000000002
PHL,2020-07-23,0.055
PHL,2020-07-24,0.256
PHL,2020-07-25,0.073
PHL,2020-07-26,0.16399999999999998
PNG,2020-03-21,0.0
PNG,2020-03-22,0.0
PNG,2020-03-23,0.0
PNG,2020-03-24,0.0
PNG,2020-03-25,0.0
PNG,2020-03-26,0.0
PNG,2020-03-27,0.0
PNG,2020-03-28,0.0
PNG,2020-03-29,0.0
PNG,2020-03-30,0.0
PNG,2020-03-31,0.0
PNG,2020-04-01,0.0
PNG,2020-04-02,0.0
PNG,2020-04-03,0.0
PNG,2020-04-04,0.0
PNG,2020-04-05,0.0
PNG,2020-04-06,0.0
PNG,2020-04-07,0.0
PNG,2020-04-08,0.0
PNG,2020-04-09,0.0
PNG,2020-04-10,0.0
PNG,2020-04-11,0.0
PNG,2020-04-12,0.0
PNG,2020-04-13,0.0
PNG,2020-04-14,0.0
PNG,2020-04-15,0.0
PNG,2020-04-16,0.0
PNG,2020-04-17,0.0
PNG,2020-04-18,0.0
PNG,2020-04-19,0.0
PNG,2020-04-20,0.0
PNG,2020-04-21,0.0
PNG,2020-04-22,0.0
PNG,2020-04-23,0.0
PNG,2020-04-24,0.0
PNG,2020-04-25,0.0
PNG,2020-04-26,0.0
PNG,2020-04-27,0.0
PNG,2020-04-28,0.0
PNG,2020-04-29,0.0
PNG,2020-04-30,0.0
PNG,2020-05-01,0.0
PNG,2020-05-02,0.0
PNG,2020-05-03,0.0
PNG,2020-05-04,0.0
PNG,2020-05-05,0.0
PNG,2020-05-06,0.0
PNG,2020-05-07,0.0
PNG,2020-05-08,0.0
PNG,2020-05-09,0.0
PNG,2020-05-10,0.0
PNG,2020-05-11,0.0
PNG,2020-05-12,0.0
PNG,2020-05-13,0.0
PNG,2020-05-14,0.0
PNG,2020-05-15,0.0
PNG,2020-05-16,0.0
PNG,2020-05-17,0.0
PNG,2020-05-18,0.0
PNG,2020-05-19,0.0
PNG,2020-05-20,0.0
PNG,2020-05-21,0.0
PNG,2020-05-22,0.0
PNG,2020-05-23,0.0
PNG,2020-05-24,0.0
PNG,2020-05-25,0.0
PNG,2020-05-26,0.0
PNG,2020-05-27,0.0
PNG,2020-05-28,0.0
PNG,2020-05-29,0.0
PNG,2020-05-30,0.0
PNG,2020-05-31,0.0
PNG,2020-06-01,0.0
PNG,2020-06-02,0.0
PNG,2020-06-03,0.0
PNG,2020-06-04,0.0
PNG,2020-06-05,0.0
PNG,2020-06-06,0.0
PNG,2020-06-07,0.0
PNG,2020-06-08,0.0
PNG,2020-06-09,0.0
PNG,2020-06-10,0.0
PNG,2020-06-11,0.0
PNG,2020-06-12,0.0
PNG,2020-06-13,0.0
PNG,2020-06-14,0.0
PNG,2020-06-15,0.0
PNG,2020-06-16,0.0
PNG,2020-06-17,0.0
PNG,2020-06-18,0.0
PNG,2020-06-19,0.0
PNG,2020-06-20,0.0
PNG,2020-06-21,0.0
PNG,2020-06-22,0.0
PNG,2020-06-23,0.0
PNG,2020-06-24,0.0
PNG,2020-06-25,0.0
PNG,2020-06-26,0.0
PNG,2020-06-27,0.0
PNG,2020-06-28,0.0
PNG,2020-06-29,0.0
PNG,2020-06-30,0.0
PNG,2020-07-01,0.0
PNG,2020-07-02,0.0
PNG,2020-07-03,0.0
PNG,2020-07-04,0.0
PNG,2020-07-05,0.0
PNG,2020-07-06,0.0
PNG,2020-07-07,0.0
PNG,2020-07-08,0.0
PNG,2020-07-09,0.0
PNG,2020-07-10,0.0
PNG,2020-07-11,0.0
PNG,2020-07-12,0.0
PNG,2020-07-13,0.0
PNG,2020-07-14,0.0
PNG,2020-07-15,0.0
PNG,2020-07-16,0.0
PNG,2020-07-17,0.0
PNG,2020-07-18,0.0
PNG,2020-07-19,0.0
PNG,2020-07-20,0.0
PNG,2020-07-21,0.0
PNG,2020-07-22,0.0
PNG,2020-07-23,0.0
PNG,2020-07-24,0.0
PNG,2020-07-25,0.0
PNG,2020-07-26,0.0
POL,2020-03-04,0.0
POL,2020-03-06,
POL,2020-03-07,0.0
POL,2020-03-08,0.0
POL,2020-03-09,0.0
POL,2020-03-10,0.0
POL,2020-03-11,0.0
POL,2020-03-12,0.0
POL,2020-03-13,0.026000000000000002
POL,2020-03-14,0.026000000000000002
POL,2020-03-15,0.026000000000000002
POL,2020-03-16,0.0
POL,2020-03-17,0.026000000000000002
POL,2020-03-18,0.026000000000000002
POL,2020-03-19,0.0
POL,2020-03-20,0.0
POL,2020-03-21,0.0
POL,2020-03-22,0.0
POL,2020-03-23,0.053
POL,2020-03-24,0.026000000000000002
POL,2020-03-25,0.053
POL,2020-03-26,0.106
POL,2020-03-27,0.053
POL,2020-03-28,0.0
POL,2020-03-29,0.053
POL,2020-03-30,0.106
POL,2020-03-31,0.23800000000000002
POL,2020-04-01,0.053
POL,2020-04-02,0.264
POL,2020-04-03,0.37
POL,2020-04-04,0.37
POL,2020-04-05,0.21100000000000002
POL,2020-04-06,0.396
POL,2020-04-07,0.34299999999999997
POL,2020-04-08,0.581
POL,2020-04-09,0.7929999999999999
POL,2020-04-10,0.396
POL,2020-04-11,0.185
POL,2020-04-12,0.713
POL,2020-04-13,0.634
POL,2020-04-14,0.34299999999999997
POL,2020-04-15,0.47600000000000003
POL,2020-04-16,0.608
POL,2020-04-17,0.74
POL,2020-04-18,0.47600000000000003
POL,2020-04-19,0.396
POL,2020-04-20,0.34299999999999997
POL,2020-04-21,0.528
POL,2020-04-22,0.555
POL,2020-04-23,0.6609999999999999
POL,2020-04-24,0.74
POL,2020-04-25,1.057
POL,2020-04-26,0.7929999999999999
POL,2020-04-27,0.29100000000000004
POL,2020-04-28,0.713
POL,2020-04-29,0.898
POL,2020-04-30,0.74
POL,2020-05-01,0.528
POL,2020-05-02,0.185
POL,2020-05-03,0.34299999999999997
POL,2020-05-04,0.37
POL,2020-05-05,0.528
POL,2020-05-06,0.47600000000000003
POL,2020-05-07,0.449
POL,2020-05-08,0.581
POL,2020-05-09,0.555
POL,2020-05-10,0.23800000000000002
POL,2020-05-11,0.396
POL,2020-05-12,0.29100000000000004
POL,2020-05-13,0.74
POL,2020-05-14,0.581
POL,2020-05-15,0.581
POL,2020-05-16,0.634
POL,2020-05-17,0.21100000000000002
POL,2020-05-18,0.264
POL,2020-05-19,0.29100000000000004
POL,2020-05-20,0.317
POL,2020-05-21,0.37
POL,2020-05-22,0.264
POL,2020-05-23,0.264
POL,2020-05-24,0.29100000000000004
POL,2020-05-25,0.079
POL,2020-05-26,0.29100000000000004
POL,2020-05-27,0.449
POL,2020-05-28,0.106
POL,2020-05-29,0.264
POL,2020-05-30,0.34299999999999997
POL,2020-05-31,0.264
POL,2020-06-01,0.079
POL,2020-06-02,0.264
POL,2020-06-03,0.47600000000000003
POL,2020-06-04,0.0
POL,2020-06-05,0.6609999999999999
POL,2020-06-06,0.528
POL,2020-06-07,0.423
POL,2020-06-08,0.106
POL,2020-06-09,0.23800000000000002
POL,2020-06-10,0.449
POL,2020-06-11,0.608
POL,2020-06-12,0.23800000000000002
POL,2020-06-13,0.185
POL,2020-06-14,0.396
POL,2020-06-15,0.264
POL,2020-06-16,0.23800000000000002
POL,2020-06-17,0.423
POL,2020-06-18,0.37
POL,2020-06-19,0.7929999999999999
POL,2020-06-20,0.47600000000000003
POL,2020-06-21,0.317
POL,2020-06-22,0.264
POL,2020-06-23,0.079
POL,2020-06-24,0.423
POL,2020-06-25,0.555
POL,2020-06-26,0.423
POL,2020-06-27,0.449
POL,2020-06-28,0.159
POL,2020-06-29,0.079
POL,2020-06-30,0.159
POL,2020-07-01,0.502
POL,2020-07-02,0.37
POL,2020-07-03,0.396
POL,2020-07-04,0.396
POL,2020-07-05,0.132
POL,2020-07-06,0.132
POL,2020-07-07,0.106
POL,2020-07-08,0.185
POL,2020-07-09,0.37
POL,2020-07-10,0.23800000000000002
POL,2020-07-11,0.29100000000000004
POL,2020-07-12,0.159
POL,2020-07-13,0.079
POL,2020-07-14,0.132
POL,2020-07-15,0.317
POL,2020-07-16,0.159
POL,2020-07-17,0.29100000000000004
POL,2020-07-18,0.185
POL,2020-07-19,0.159
POL,2020-07-20,0.159
POL,2020-07-21,0.079
POL,2020-07-22,0.23800000000000002
POL,2020-07-23,0.159
POL,2020-07-24,0.23800000000000002
POL,2020-07-25,0.106
POL,2020-07-26,0.23800000000000002
PRI,2020-03-28,0.6990000000000001
PRI,2020-03-29,0.35
PRI,2020-03-30,0.6990000000000001
PRI,2020-03-31,0.35
PRI,2020-04-01,0.6990000000000001
PRI,2020-04-02,1.0490000000000002
PRI,2020-04-03,0.35
PRI,2020-04-04,1.0490000000000002
PRI,2020-04-05,1.0490000000000002
PRI,2020-04-06,0.6990000000000001
PRI,2020-04-07,0.35
PRI,2020-04-08,0.6990000000000001
PRI,2020-04-09,0.35
PRI,2020-04-10,3.1460000000000004
PRI,2020-04-11,2.097
PRI,2020-04-12,1.0490000000000002
PRI,2020-04-13,0.6990000000000001
PRI,2020-04-14,0.35
PRI,2020-04-15,0.0
PRI,2020-04-16,2.097
PRI,2020-04-17,1.7480000000000002
PRI,2020-04-18,0.6990000000000001
PRI,2020-04-19,0.6990000000000001
PRI,2020-04-20,0.6990000000000001
PRI,2020-04-21,0.35
PRI,2020-04-22,0.0
PRI,2020-04-23,0.35
PRI,2020-04-24,1.7480000000000002
PRI,2020-04-25,2.7960000000000003
PRI,2020-04-26,2.097
PRI,2020-04-27,0.35
PRI,2020-04-28,0.0
PRI,2020-04-29,0.6990000000000001
PRI,2020-04-30,0.0
PRI,2020-05-01,2.097
PRI,2020-05-02,0.6990000000000001
PRI,2020-05-03,0.35
PRI,2020-05-04,0.6990000000000001
PRI,2020-05-05,0.0
PRI,2020-05-06,0.6990000000000001
PRI,2020-05-07,0.0
PRI,2020-05-08,1.0490000000000002
PRI,2020-05-09,1.7480000000000002
PRI,2020-05-10,0.35
PRI,2020-05-11,1.0490000000000002
PRI,2020-05-12,0.6990000000000001
PRI,2020-05-13,0.35
PRI,2020-05-14,0.35
PRI,2020-05-15,0.6990000000000001
PRI,2020-05-16,1.7480000000000002
PRI,2020-05-17,0.0
PRI,2020-05-18,0.35
PRI,2020-05-19,0.35
PRI,2020-05-20,0.0
PRI,2020-05-21,0.35
PRI,2020-05-22,0.35
PRI,2020-05-23,0.0
PRI,2020-05-24,0.35
PRI,2020-05-25,0.0
PRI,2020-05-26,0.6990000000000001
PRI,2020-05-27,0.0
PRI,2020-05-28,0.0
PRI,2020-05-29,0.6990000000000001
PRI,2020-05-30,0.35
PRI,2020-05-31,0.35
PRI,2020-06-01,1.0490000000000002
PRI,2020-06-02,0.0
PRI,2020-06-03,0.6990000000000001
PRI,2020-06-04,0.6990000000000001
PRI,2020-06-05,0.0
PRI,2020-06-06,0.35
PRI,2020-06-07,0.35
PRI,2020-06-08,0.0
PRI,2020-06-09,0.0
PRI,2020-06-10,0.0
PRI,2020-06-11,0.35
PRI,2020-06-12,0.35
PRI,2020-06-13,0.6990000000000001
PRI,2020-06-14,0.0
PRI,2020-06-15,0.35
PRI,2020-06-16,0.0
PRI,2020-06-17,0.0
PRI,2020-06-18,0.0
PRI,2020-06-19,0.0
PRI,2020-06-20,0.0
PRI,2020-06-21,0.0
PRI,2020-06-22,0.6990000000000001
PRI,2020-06-23,0.0
PRI,2020-06-24,0.0
PRI,2020-06-25,0.0
PRI,2020-06-26,0.6990000000000001
PRI,2020-06-27,0.0
PRI,2020-06-28,0.35
PRI,2020-06-29,0.35
PRI,2020-06-30,0.0
PRI,2020-07-01,0.0
PRI,2020-07-02,0.0
PRI,2020-07-03,0.0
PRI,2020-07-04,0.35
PRI,2020-07-05,0.35
PRI,2020-07-06,0.0
PRI,2020-07-07,0.0
PRI,2020-07-08,0.6990000000000001
PRI,2020-07-09,0.6990000000000001
PRI,2020-07-10,0.0
PRI,2020-07-11,0.0
PRI,2020-07-12,2.7960000000000003
PRI,2020-07-13,0.0
PRI,2020-07-14,0.0
PRI,2020-07-15,0.6990000000000001
PRI,2020-07-16,0.6990000000000001
PRI,2020-07-17,0.35
PRI,2020-07-18,1.7480000000000002
PRI,2020-07-19,0.35
PRI,2020-07-20,0.0
PRI,2020-07-21,0.6990000000000001
PRI,2020-07-22,0.0
PRI,2020-07-23,1.7480000000000002
PRI,2020-07-24,1.0490000000000002
PRI,2020-07-25,1.0490000000000002
PRI,2020-07-26,3.495
PRT,2020-03-01,
PRT,2020-03-02,
PRT,2020-03-03,0.0
PRT,2020-03-04,0.0
PRT,2020-03-05,0.0
PRT,2020-03-06,0.0
PRT,2020-03-07,0.0
PRT,2020-03-08,0.0
PRT,2020-03-09,0.0
PRT,2020-03-10,0.0
PRT,2020-03-11,0.0
PRT,2020-03-12,0.0
PRT,2020-03-13,0.0
PRT,2020-03-14,0.0
PRT,2020-03-15,0.0
PRT,2020-03-16,0.0
PRT,2020-03-17,0.0
PRT,2020-03-18,0.098
PRT,2020-03-19,0.098
PRT,2020-03-20,0.098
PRT,2020-03-21,0.294
PRT,2020-03-22,0.588
PRT,2020-03-23,0.196
PRT,2020-03-24,0.883
PRT,2020-03-25,0.981
PRT,2020-03-26,0.981
PRT,2020-03-27,1.6669999999999998
PRT,2020-03-28,1.569
PRT,2020-03-29,2.354
PRT,2020-03-30,1.8630000000000002
PRT,2020-03-31,2.059
PRT,2020-04-01,1.9609999999999999
PRT,2020-04-02,2.648
PRT,2020-04-03,2.158
PRT,2020-04-04,3.6289999999999996
PRT,2020-04-05,1.9609999999999999
PRT,2020-04-06,2.844
PRT,2020-04-07,1.569
PRT,2020-04-08,3.3339999999999996
PRT,2020-04-09,3.432
PRT,2020-04-10,2.844
PRT,2020-04-11,2.55
PRT,2020-04-12,3.432
PRT,2020-04-13,3.3339999999999996
PRT,2020-04-14,3.04
PRT,2020-04-15,3.138
PRT,2020-04-16,3.138
PRT,2020-04-17,2.9419999999999997
PRT,2020-04-18,2.7460000000000004
PRT,2020-04-19,2.9419999999999997
PRT,2020-04-20,2.648
PRT,2020-04-21,2.059
PRT,2020-04-22,2.648
PRT,2020-04-23,2.256
PRT,2020-04-24,3.432
PRT,2020-04-25,5.8839999999999995
PRT,2020-04-26,2.256
PRT,2020-04-27,2.452
PRT,2020-04-28,1.9609999999999999
PRT,2020-04-29,2.452
PRT,2020-04-30,1.569
PRT,2020-05-01,1.765
PRT,2020-05-02,0.0
PRT,2020-05-03,1.569
PRT,2020-05-04,3.923
PRT,2020-05-05,0.0
PRT,2020-05-06,1.079
PRT,2020-05-07,1.4709999999999999
PRT,2020-05-08,1.569
PRT,2020-05-09,0.883
PRT,2020-05-10,1.177
PRT,2020-05-11,0.883
PRT,2020-05-12,0.883
PRT,2020-05-13,1.8630000000000002
PRT,2020-05-14,1.177
PRT,2020-05-15,0.883
PRT,2020-05-16,0.588
PRT,2020-05-17,1.275
