country,date,jhu-recoveries
ARG,2020-06-09,7568
ARG,2020-06-10,7991
ARG,2020-06-11,8332
ARG,2020-06-12,8743
ARG,2020-06-13,9083
ARG,2020-06-14,9564
ARG,2020-06-15,9891
ARG,2020-06-16,10174
ARG,2020-06-17,10512
ARG,2020-06-18,10721
ARG,2020-06-19,11851
ARG,2020-06-20,12206
ARG,2020-06-21,12728
ARG,2020-06-22,13153
ARG,2020-06-23,13576
ARG,2020-06-24,13816
ARG,2020-06-25,14788
ARG,2020-06-26,18416
ARG,2020-06-27,19143
ARG,2020-06-28,20134
ARG,2020-06-29,21138
ARG,2020-06-30,22028
ARG,2020-07-01,23040
ARG,2020-07-02,24186
ARG,2020-07-03,25224
ARG,2020-07-04,25930
ARG,2020-07-05,27597
ARG,2020-07-06,28531
ARG,2020-07-07,30095
ARG,2020-07-08,36502
ARG,2020-07-09,38313
ARG,2020-07-10,38984
ARG,2020-07-11,41408
ARG,2020-07-12,42694
ARG,2020-07-13,44173
ARG,2020-07-14,45467
ARG,2020-07-15,47298
ARG,2020-07-16,49120
ARG,2020-07-17,49780
ARG,2020-07-18,52607
ARG,2020-07-19,54105
ARG,2020-07-20,55913
ARG,2020-07-21,58598
ARG,2020-07-22,60531
ARG,2020-07-23,62815
ARG,2020-07-24,65447
ARG,2020-07-25,68022
ARM,2020-01-22,0
ARM,2020-01-23,0
ARM,2020-01-24,0
ARM,2020-01-25,0
ARM,2020-01-26,0
ARM,2020-01-27,0
ARM,2020-01-28,0
ARM,2020-01-29,0
ARM,2020-01-30,0
ARM,2020-01-31,0
ARM,2020-02-01,0
ARM,2020-02-02,0
ARM,2020-02-03,0
ARM,2020-02-04,0
ARM,2020-02-05,0
ARM,2020-02-06,0
ARM,2020-02-07,0
ARM,2020-02-08,0
ARM,2020-02-09,0
ARM,2020-02-10,0
ARM,2020-02-11,0
ARM,2020-02-12,0
ARM,2020-02-13,0
ARM,2020-02-14,0
ARM,2020-02-15,0
ARM,2020-02-16,0
ARM,2020-02-17,0
ARM,2020-02-18,0
ARM,2020-02-19,0
ARM,2020-02-20,0
ARM,2020-02-21,0
ARM,2020-02-22,0
ARM,2020-02-23,0
ARM,2020-02-24,0
ARM,2020-02-25,0
ARM,2020-02-26,0
ARM,2020-02-27,0
ARM,2020-02-28,0
ARM,2020-02-29,0
ARM,2020-03-01,0
ARM,2020-03-02,0
ARM,2020-03-03,0
ARM,2020-03-04,0
ARM,2020-03-05,0
ARM,2020-03-06,0
ARM,2020-03-07,0
ARM,2020-03-08,0
ARM,2020-03-09,0
ARM,2020-03-10,0
ARM,2020-03-11,0
ARM,2020-03-12,0
ARM,2020-03-13,0
ARM,2020-03-14,0
ARM,2020-03-15,0
ARM,2020-03-16,0
ARM,2020-03-17,1
ARM,2020-03-18,1
ARM,2020-03-19,1
ARM,2020-03-20,1
ARM,2020-03-21,1
ARM,2020-03-22,2
ARM,2020-03-23,2
ARM,2020-03-24,14
ARM,2020-03-25,16
ARM,2020-03-26,18
ARM,2020-03-27,28
ARM,2020-03-28,30
ARM,2020-03-29,30
ARM,2020-03-30,30
ARM,2020-03-31,30
ARM,2020-04-01,31
ARM,2020-04-02,33
ARM,2020-04-03,43
ARM,2020-04-04,43
ARM,2020-04-05,57
ARM,2020-04-06,62
ARM,2020-04-07,87
ARM,2020-04-08,114
ARM,2020-04-09,138
ARM,2020-04-10,149
ARM,2020-04-11,173
ARM,2020-04-12,197
ARM,2020-04-13,211
ARM,2020-04-14,265
ARM,2020-04-15,297
ARM,2020-04-16,358
ARM,2020-04-17,402
ARM,2020-04-18,523
ARM,2020-04-19,545
ARM,2020-04-20,580
ARM,2020-04-21,609
ARM,2020-04-22,633
ARM,2020-04-23,659
ARM,2020-04-24,728
ARM,2020-04-25,803
ARM,2020-04-26,833
ARM,2020-04-27,848
ARM,2020-04-28,866
ARM,2020-04-29,900
ARM,2020-04-30,929
ARM,2020-05-01,977
ARM,2020-05-02,1010
ARM,2020-05-03,1035
ARM,2020-05-04,1071
ARM,2020-05-05,1111
ARM,2020-05-06,1135
ARM,2020-05-07,1185
ARM,2020-05-08,1218
ARM,2020-05-09,1267
ARM,2020-05-10,1325
ARM,2020-05-11,1359
ARM,2020-05-12,1430
ARM,2020-05-13,1500
ARM,2020-05-14,1572
ARM,2020-05-15,1666
ARM,2020-05-16,1791
ARM,2020-05-17,1925
ARM,2020-05-18,2019
ARM,2020-05-19,2164
ARM,2020-05-20,2419
ARM,2020-05-21,2581
ARM,2020-05-22,2874
ARM,2020-05-23,2936
ARM,2020-05-24,3064
ARM,2020-05-25,3145
ARM,2020-05-26,3220
ARM,2020-05-27,3255
ARM,2020-05-28,3287
ARM,2020-05-29,3297
ARM,2020-05-30,3317
ARM,2020-05-31,3386
ARM,2020-06-01,3402
ARM,2020-06-02,3427
ARM,2020-06-03,3454
ARM,2020-06-04,3468
ARM,2020-06-05,3513
ARM,2020-06-06,3720
ARM,2020-06-07,4014
ARM,2020-06-08,4099
ARM,2020-06-09,4451
ARM,2020-06-10,5226
ARM,2020-06-11,5466
ARM,2020-06-12,5639
ARM,2020-06-13,6081
ARM,2020-06-14,6214
ARM,2020-06-15,6276
ARM,2020-06-16,6571
ARM,2020-06-17,6814
ARM,2020-06-18,7560
ARM,2020-06-19,8266
ARM,2020-06-20,8854
ARM,2020-06-21,9002
ARM,2020-06-22,9131
ARM,2020-06-23,10144
ARM,2020-06-24,10797
ARM,2020-06-25,11335
ARM,2020-06-26,12149
ARM,2020-06-27,12911
ARM,2020-06-28,13116
ARM,2020-06-29,13297
ARM,2020-06-30,14048
ARM,2020-07-01,14563
ARM,2020-07-02,15036
ARM,2020-07-03,15484
ARM,2020-07-04,15935
ARM,2020-07-05,16140
ARM,2020-07-06,16302
ARM,2020-07-07,16907
ARM,2020-07-08,17427
ARM,2020-07-09,18000
ARM,2020-07-10,18709
ARM,2020-07-11,19419
ARM,2020-07-12,19633
ARM,2020-07-13,19865
ARM,2020-07-14,20729
ARM,2020-07-15,21348
ARM,2020-07-16,21931
ARM,2020-07-17,22492
ARM,2020-07-18,23123
ARM,2020-07-19,23294
ARM,2020-07-20,23502
ARM,2020-07-21,24206
ARM,2020-07-22,24766
ARM,2020-07-23,25244
ARM,2020-07-24,25734
ARM,2020-07-25,26243
ATG,2020-01-22,0
ATG,2020-01-23,0
ATG,2020-01-24,0
ATG,2020-01-25,0
ATG,2020-01-26,0
ATG,2020-01-27,0
ATG,2020-01-28,0
ATG,2020-01-29,0
ATG,2020-01-30,0
ATG,2020-01-31,0
ATG,2020-02-01,0
ATG,2020-02-02,0
ATG,2020-02-03,0
ATG,2020-02-04,0
ATG,2020-02-05,0
ATG,2020-02-06,0
ATG,2020-02-07,0
ATG,2020-02-08,0
ATG,2020-02-09,0
ATG,2020-02-10,0
ATG,2020-02-11,0
ATG,2020-02-12,0
ATG,2020-02-13,0
ATG,2020-02-14,0
ATG,2020-02-15,0
ATG,2020-02-16,0
ATG,2020-02-17,0
ATG,2020-02-18,0
ATG,2020-02-19,0
ATG,2020-02-20,0
ATG,2020-02-21,0
ATG,2020-02-22,0
ATG,2020-02-23,0
ATG,2020-02-24,0
ATG,2020-02-25,0
ATG,2020-02-26,0
ATG,2020-02-27,0
ATG,2020-02-28,0
ATG,2020-02-29,0
ATG,2020-03-01,0
ATG,2020-03-02,0
ATG,2020-03-03,0
ATG,2020-03-04,0
ATG,2020-03-05,0
ATG,2020-03-06,0
ATG,2020-03-07,0
ATG,2020-03-08,0
ATG,2020-03-09,0
ATG,2020-03-10,0
ATG,2020-03-11,0
ATG,2020-03-12,0
ATG,2020-03-13,0
ATG,2020-03-14,0
ATG,2020-03-15,0
ATG,2020-03-16,0
ATG,2020-03-17,0
ATG,2020-03-18,0
ATG,2020-03-19,0
ATG,2020-03-20,0
ATG,2020-03-21,0
ATG,2020-03-22,0
ATG,2020-03-23,0
ATG,2020-03-24,0
ATG,2020-03-25,0
ATG,2020-03-26,0
ATG,2020-03-27,0
ATG,2020-03-28,0
ATG,2020-03-29,0
ATG,2020-03-30,0
ATG,2020-03-31,0
ATG,2020-04-01,0
ATG,2020-04-02,0
ATG,2020-04-03,0
ATG,2020-04-04,0
ATG,2020-04-05,0
ATG,2020-04-06,0
ATG,2020-04-07,0
ATG,2020-04-08,0
ATG,2020-04-09,0
ATG,2020-04-10,0
ATG,2020-04-11,0
ATG,2020-04-12,0
ATG,2020-04-13,0
ATG,2020-04-14,3
ATG,2020-04-15,3
ATG,2020-04-16,3
ATG,2020-04-17,3
ATG,2020-04-18,3
ATG,2020-04-19,3
ATG,2020-04-20,3
ATG,2020-04-21,7
ATG,2020-04-22,10
ATG,2020-04-23,10
ATG,2020-04-24,11
ATG,2020-04-25,11
ATG,2020-04-26,11
ATG,2020-04-27,11
ATG,2020-04-28,11
ATG,2020-04-29,11
ATG,2020-04-30,11
ATG,2020-05-01,15
ATG,2020-05-02,15
ATG,2020-05-03,15
ATG,2020-05-04,15
ATG,2020-05-05,16
ATG,2020-05-06,16
ATG,2020-05-07,16
ATG,2020-05-08,16
ATG,2020-05-09,19
ATG,2020-05-10,19
ATG,2020-05-11,19
ATG,2020-05-12,19
ATG,2020-05-13,19
ATG,2020-05-14,19
ATG,2020-05-15,19
ATG,2020-05-16,19
ATG,2020-05-17,19
ATG,2020-05-18,19
ATG,2020-05-19,19
ATG,2020-05-20,19
ATG,2020-05-21,19
ATG,2020-05-22,19
ATG,2020-05-23,19
ATG,2020-05-24,19
ATG,2020-05-25,19
ATG,2020-05-26,19
ATG,2020-05-27,19
ATG,2020-05-28,19
ATG,2020-05-29,19
ATG,2020-05-30,19
ATG,2020-05-31,19
ATG,2020-06-01,19
ATG,2020-06-02,20
ATG,2020-06-03,20
ATG,2020-06-04,20
ATG,2020-06-05,20
ATG,2020-06-06,20
ATG,2020-06-07,20
ATG,2020-06-08,20
ATG,2020-06-09,20
ATG,2020-06-10,20
ATG,2020-06-11,20
ATG,2020-06-12,20
ATG,2020-06-13,20
ATG,2020-06-14,20
ATG,2020-06-15,20
ATG,2020-06-16,22
ATG,2020-06-17,22
ATG,2020-06-18,22
ATG,2020-06-19,22
ATG,2020-06-20,22
ATG,2020-06-21,22
ATG,2020-06-22,22
ATG,2020-06-23,22
ATG,2020-06-24,22
ATG,2020-06-25,22
ATG,2020-06-26,22
ATG,2020-06-27,22
ATG,2020-06-28,22
ATG,2020-06-29,22
ATG,2020-06-30,22
ATG,2020-07-01,22
ATG,2020-07-02,23
ATG,2020-07-03,23
ATG,2020-07-04,23
ATG,2020-07-05,23
ATG,2020-07-06,23
ATG,2020-07-07,23
ATG,2020-07-08,23
ATG,2020-07-09,57
ATG,2020-07-10,57
ATG,2020-07-11,57
ATG,2020-07-12,57
ATG,2020-07-13,57
ATG,2020-07-14,57
ATG,2020-07-15,57
ATG,2020-07-16,57
ATG,2020-07-17,57
ATG,2020-07-18,57
ATG,2020-07-19,57
ATG,2020-07-20,57
ATG,2020-07-21,57
ATG,2020-07-22,58
ATG,2020-07-23,58
ATG,2020-07-24,60
ATG,2020-07-25,60
AUS,2020-01-22,0
AUS,2020-01-23,0
AUS,2020-01-24,0
AUS,2020-01-25,0
AUS,2020-01-26,0
AUS,2020-01-27,0
AUS,2020-01-28,0
AUS,2020-01-29,0
AUS,2020-01-30,2
AUS,2020-01-31,2
AUS,2020-02-01,2
AUS,2020-02-02,2
AUS,2020-02-03,2
AUS,2020-02-04,2
AUS,2020-02-05,2
AUS,2020-02-06,2
AUS,2020-02-07,2
AUS,2020-02-08,2
AUS,2020-02-09,2
AUS,2020-02-10,2
AUS,2020-02-11,2
AUS,2020-02-12,2
AUS,2020-02-13,8
AUS,2020-02-14,8
AUS,2020-02-15,8
AUS,2020-02-16,8
AUS,2020-02-17,10
AUS,2020-02-18,10
AUS,2020-02-19,10
AUS,2020-02-20,10
AUS,2020-02-21,11
AUS,2020-02-22,11
AUS,2020-02-23,11
AUS,2020-02-24,11
AUS,2020-02-25,11
AUS,2020-02-26,11
AUS,2020-02-27,11
AUS,2020-02-28,11
AUS,2020-02-29,11
AUS,2020-03-01,11
AUS,2020-03-02,11
AUS,2020-03-03,11
AUS,2020-03-04,11
AUS,2020-03-05,21
AUS,2020-03-06,21
AUS,2020-03-07,21
AUS,2020-03-08,21
AUS,2020-03-09,21
AUS,2020-03-10,21
AUS,2020-03-11,21
AUS,2020-03-12,21
AUS,2020-03-13,23
AUS,2020-03-14,23
AUS,2020-03-15,23
AUS,2020-03-16,23
AUS,2020-03-17,23
AUS,2020-03-18,23
AUS,2020-03-19,26
AUS,2020-03-20,26
AUS,2020-03-21,26
AUS,2020-03-22,88
AUS,2020-03-23,88
AUS,2020-03-24,115
AUS,2020-03-25,119
AUS,2020-03-26,172
AUS,2020-03-27,194
AUS,2020-03-28,244
AUS,2020-03-29,244
AUS,2020-03-30,257
AUS,2020-03-31,358
AUS,2020-04-01,422
AUS,2020-04-02,520
AUS,2020-04-03,649
AUS,2020-04-04,701
AUS,2020-04-05,757
AUS,2020-04-06,1080
AUS,2020-04-07,1080
AUS,2020-04-08,1080
AUS,2020-04-09,1472
AUS,2020-04-10,1793
AUS,2020-04-11,1806
AUS,2020-04-12,1806
AUS,2020-04-13,1806
AUS,2020-04-14,2186
AUS,2020-04-15,2186
AUS,2020-04-16,2355
AUS,2020-04-17,3808
AUS,2020-04-18,4124
AUS,2020-04-19,4124
AUS,2020-04-20,4291
AUS,2020-04-21,4695
AUS,2020-04-22,4932
AUS,2020-04-23,5047
AUS,2020-04-24,5136
AUS,2020-04-25,5376
AUS,2020-04-26,5541
AUS,2020-04-27,5588
AUS,2020-04-28,5665
AUS,2020-04-29,5715
AUS,2020-04-30,5742
AUS,2020-05-01,5775
AUS,2020-05-02,5814
AUS,2020-05-03,5849
AUS,2020-05-04,5887
AUS,2020-05-05,5975
AUS,2020-05-06,6031
AUS,2020-05-07,6078
AUS,2020-05-08,6122
AUS,2020-05-09,6141
AUS,2020-05-10,6167
AUS,2020-05-11,6213
AUS,2020-05-12,6270
AUS,2020-05-13,6297
AUS,2020-05-14,6334
AUS,2020-05-15,6359
AUS,2020-05-16,6364
AUS,2020-05-17,6392
AUS,2020-05-18,6413
AUS,2020-05-19,6431
AUS,2020-05-20,6470
AUS,2020-05-21,6478
AUS,2020-05-22,6485
AUS,2020-05-23,6508
AUS,2020-05-24,6531
AUS,2020-05-25,6552
AUS,2020-05-26,6560
AUS,2020-05-27,6579
AUS,2020-05-28,6576
AUS,2020-05-29,6605
AUS,2020-05-30,6614
AUS,2020-05-31,6618
AUS,2020-06-01,6626
AUS,2020-06-02,6636
AUS,2020-06-03,6648
AUS,2020-06-04,6683
AUS,2020-06-05,6688
AUS,2020-06-06,6703
AUS,2020-06-07,6706
AUS,2020-06-08,6720
AUS,2020-06-09,6740
AUS,2020-06-10,6759
AUS,2020-06-11,6782
AUS,2020-06-12,6803
AUS,2020-06-13,6838
AUS,2020-06-14,6851
AUS,2020-06-15,6856
AUS,2020-06-16,6861
AUS,2020-06-17,6877
AUS,2020-06-18,6878
AUS,2020-06-19,6881
AUS,2020-06-20,6896
AUS,2020-06-21,6903
AUS,2020-06-22,6915
AUS,2020-06-23,6924
AUS,2020-06-24,6931
AUS,2020-06-25,6958
AUS,2020-06-26,6960
AUS,2020-06-27,6993
AUS,2020-06-28,7007
AUS,2020-06-29,7037
AUS,2020-06-30,7040
AUS,2020-07-01,7090
AUS,2020-07-02,7130
AUS,2020-07-03,7319
AUS,2020-07-04,7399
AUS,2020-07-05,7420
AUS,2020-07-06,7455
AUS,2020-07-07,7487
AUS,2020-07-08,7573
AUS,2020-07-09,7576
AUS,2020-07-10,7733
AUS,2020-07-11,7727
AUS,2020-07-12,7769
AUS,2020-07-13,7835
AUS,2020-07-14,7928
AUS,2020-07-15,8035
AUS,2020-07-16,8114
AUS,2020-07-17,8162
AUS,2020-07-18,8274
AUS,2020-07-19,8395
AUS,2020-07-20,8398
AUS,2020-07-21,8545
AUS,2020-07-22,8770
AUS,2020-07-23,8775
AUS,2020-07-24,8938
AUS,2020-07-25,9019
AUT,2020-01-22,0
AUT,2020-01-23,0
AUT,2020-01-24,0
AUT,2020-01-25,0
AUT,2020-01-26,0
AUT,2020-01-27,0
AUT,2020-01-28,0
AUT,2020-01-29,0
AUT,2020-01-30,0
AUT,2020-01-31,0
AUT,2020-02-01,0
AUT,2020-02-02,0
AUT,2020-02-03,0
AUT,2020-02-04,0
AUT,2020-02-05,0
AUT,2020-02-06,0
AUT,2020-02-07,0
AUT,2020-02-08,0
AUT,2020-02-09,0
AUT,2020-02-10,0
AUT,2020-02-11,0
AUT,2020-02-12,0
AUT,2020-02-13,0
AUT,2020-02-14,0
AUT,2020-02-15,0
AUT,2020-02-16,0
AUT,2020-02-17,0
AUT,2020-02-18,0
AUT,2020-02-19,0
AUT,2020-02-20,0
AUT,2020-02-21,0
AUT,2020-02-22,0
AUT,2020-02-23,0
AUT,2020-02-24,0
AUT,2020-02-25,0
AUT,2020-02-26,0
AUT,2020-02-27,0
AUT,2020-02-28,0
AUT,2020-02-29,0
AUT,2020-03-01,0
AUT,2020-03-02,0
AUT,2020-03-03,0
AUT,2020-03-04,0
AUT,2020-03-05,0
AUT,2020-03-06,0
AUT,2020-03-07,0
AUT,2020-03-08,0
AUT,2020-03-09,2
AUT,2020-03-10,4
AUT,2020-03-11,4
AUT,2020-03-12,4
AUT,2020-03-13,6
AUT,2020-03-14,6
AUT,2020-03-15,6
AUT,2020-03-16,6
AUT,2020-03-17,1
AUT,2020-03-18,9
AUT,2020-03-19,9
AUT,2020-03-20,9
AUT,2020-03-21,9
AUT,2020-03-22,9
AUT,2020-03-23,9
AUT,2020-03-24,9
AUT,2020-03-25,9
AUT,2020-03-26,112
AUT,2020-03-27,225
AUT,2020-03-28,225
AUT,2020-03-29,479
AUT,2020-03-30,636
AUT,2020-03-31,1095
AUT,2020-04-01,1436
AUT,2020-04-02,1749
AUT,2020-04-03,2022
AUT,2020-04-04,2507
AUT,2020-04-05,2998
AUT,2020-04-06,3463
AUT,2020-04-07,4046
AUT,2020-04-08,4512
AUT,2020-04-09,5240
AUT,2020-04-10,6064
AUT,2020-04-11,6604
AUT,2020-04-12,6987
AUT,2020-04-13,7343
AUT,2020-04-14,7633
AUT,2020-04-15,8098
AUT,2020-04-16,8986
AUT,2020-04-17,9704
AUT,2020-04-18,10214
AUT,2020-04-19,10501
AUT,2020-04-20,10631
AUT,2020-04-21,10971
AUT,2020-04-22,11328
AUT,2020-04-23,11694
AUT,2020-04-24,11872
AUT,2020-04-25,12103
AUT,2020-04-26,12282
AUT,2020-04-27,12362
AUT,2020-04-28,12580
AUT,2020-04-29,12779
AUT,2020-04-30,12907
AUT,2020-05-01,13110
AUT,2020-05-02,13180
AUT,2020-05-03,13228
AUT,2020-05-04,13316
AUT,2020-05-05,13462
AUT,2020-05-06,13639
AUT,2020-05-07,13698
AUT,2020-05-08,13836
AUT,2020-05-09,13928
AUT,2020-05-10,13991
AUT,2020-05-11,14061
AUT,2020-05-12,14148
AUT,2020-05-13,14304
AUT,2020-05-14,14405
AUT,2020-05-15,14471
AUT,2020-05-16,14524
AUT,2020-05-17,14563
AUT,2020-05-18,14614
AUT,2020-05-19,14678
AUT,2020-05-20,14882
AUT,2020-05-21,14951
AUT,2020-05-22,15005
AUT,2020-05-23,15037
AUT,2020-05-24,15063
AUT,2020-05-25,15138
AUT,2020-05-26,15182
AUT,2020-05-27,15228
AUT,2020-05-28,15286
AUT,2020-05-29,15347
AUT,2020-05-30,15520
AUT,2020-05-31,15593
AUT,2020-06-01,15596
AUT,2020-06-02,15629
AUT,2020-06-03,15672
AUT,2020-06-04,15717
AUT,2020-06-05,15742
AUT,2020-06-06,15789
AUT,2020-06-07,15793
AUT,2020-06-08,15839
AUT,2020-06-09,15875
AUT,2020-06-10,15910
AUT,2020-06-11,15949
AUT,2020-06-12,15985
AUT,2020-06-13,16012
AUT,2020-06-14,16059
AUT,2020-06-15,16066
AUT,2020-06-16,16089
AUT,2020-06-17,16099
AUT,2020-06-18,16101
AUT,2020-06-19,16141
AUT,2020-06-20,16175
AUT,2020-06-21,16197
AUT,2020-06-22,16241
AUT,2020-06-23,16261
AUT,2020-06-24,16282
AUT,2020-06-25,16320
AUT,2020-06-26,16348
AUT,2020-06-27,16371
AUT,2020-06-28,16401
AUT,2020-06-29,16420
AUT,2020-06-30,16478
AUT,2020-07-01,16491
AUT,2020-07-02,16514
AUT,2020-07-03,16558
AUT,2020-07-04,16607
AUT,2020-07-05,16615
AUT,2020-07-06,16647
AUT,2020-07-07,16686
AUT,2020-07-08,16721
AUT,2020-07-09,16758
AUT,2020-07-10,16808
AUT,2020-07-11,16864
AUT,2020-07-12,16952
AUT,2020-07-13,17000
AUT,2020-07-14,17073
AUT,2020-07-15,17175
AUT,2020-07-16,17244
AUT,2020-07-17,17335
AUT,2020-07-18,17501
AUT,2020-07-19,17599
AUT,2020-07-20,17659
AUT,2020-07-21,17716
AUT,2020-07-22,17849
AUT,2020-07-23,17943
AUT,2020-07-24,18042
AUT,2020-07-25,18124
AZE,2020-01-22,0
AZE,2020-01-23,0
AZE,2020-01-24,0
AZE,2020-01-25,0
AZE,2020-01-26,0
AZE,2020-01-27,0
AZE,2020-01-28,0
AZE,2020-01-29,0
AZE,2020-01-30,0
AZE,2020-01-31,0
AZE,2020-02-01,0
AZE,2020-02-02,0
AZE,2020-02-03,0
AZE,2020-02-04,0
AZE,2020-02-05,0
AZE,2020-02-06,0
AZE,2020-02-07,0
AZE,2020-02-08,0
AZE,2020-02-09,0
AZE,2020-02-10,0
AZE,2020-02-11,0
AZE,2020-02-12,0
AZE,2020-02-13,0
AZE,2020-02-14,0
AZE,2020-02-15,0
AZE,2020-02-16,0
AZE,2020-02-17,0
AZE,2020-02-18,0
AZE,2020-02-19,0
AZE,2020-02-20,0
AZE,2020-02-21,0
AZE,2020-02-22,0
AZE,2020-02-23,0
AZE,2020-02-24,0
AZE,2020-02-25,0
AZE,2020-02-26,0
AZE,2020-02-27,0
AZE,2020-02-28,0
AZE,2020-02-29,0
AZE,2020-03-01,0
AZE,2020-03-02,0
AZE,2020-03-03,0
AZE,2020-03-04,0
AZE,2020-03-05,0
AZE,2020-03-06,0
AZE,2020-03-07,0
AZE,2020-03-08,0
AZE,2020-03-09,0
AZE,2020-03-10,0
AZE,2020-03-11,3
AZE,2020-03-12,3
AZE,2020-03-13,3
AZE,2020-03-14,3
AZE,2020-03-15,6
AZE,2020-03-16,6
AZE,2020-03-17,6
AZE,2020-03-18,6
AZE,2020-03-19,6
AZE,2020-03-20,6
AZE,2020-03-21,11
AZE,2020-03-22,10
AZE,2020-03-23,10
AZE,2020-03-24,10
AZE,2020-03-25,10
AZE,2020-03-26,15
AZE,2020-03-27,15
AZE,2020-03-28,15
AZE,2020-03-29,15
AZE,2020-03-30,26
AZE,2020-03-31,26
AZE,2020-04-01,26
AZE,2020-04-02,26
AZE,2020-04-03,32
AZE,2020-04-04,32
AZE,2020-04-05,32
AZE,2020-04-06,44
AZE,2020-04-07,44
AZE,2020-04-08,63
AZE,2020-04-09,101
AZE,2020-04-10,159
AZE,2020-04-11,200
AZE,2020-04-12,250
AZE,2020-04-13,289
AZE,2020-04-14,351
AZE,2020-04-15,404
AZE,2020-04-16,460
AZE,2020-04-17,528
AZE,2020-04-18,590
AZE,2020-04-19,712
AZE,2020-04-20,791
AZE,2020-04-21,865
AZE,2020-04-22,907
AZE,2020-04-23,948
AZE,2020-04-24,1013
AZE,2020-04-25,1080
AZE,2020-04-26,1139
AZE,2020-04-27,1162
AZE,2020-04-28,1221
AZE,2020-04-29,1267
AZE,2020-04-30,1325
AZE,2020-05-01,1365
AZE,2020-05-02,1411
AZE,2020-05-03,1441
AZE,2020-05-04,1480
AZE,2020-05-05,1508
AZE,2020-05-06,1536
AZE,2020-05-07,1551
AZE,2020-05-08,1576
AZE,2020-05-09,1620
AZE,2020-05-10,1650
AZE,2020-05-11,1680
AZE,2020-05-12,1680
AZE,2020-05-13,1789
AZE,2020-05-14,1833
AZE,2020-05-15,1886
AZE,2020-05-16,1944
AZE,2020-05-17,2015
AZE,2020-05-18,2055
AZE,2020-05-19,2198
AZE,2020-05-20,2253
AZE,2020-05-21,2340
AZE,2020-05-22,2399
AZE,2020-05-23,2506
AZE,2020-05-24,2607
AZE,2020-05-25,2741
AZE,2020-05-26,2819
AZE,2020-05-27,2897
AZE,2020-05-28,3022
AZE,2020-05-29,3125
AZE,2020-05-30,3327
AZE,2020-05-31,3428
AZE,2020-06-01,3508
AZE,2020-06-02,3564
AZE,2020-06-03,3665
AZE,2020-06-04,3737
AZE,2020-06-05,3871
AZE,2020-06-06,4024
AZE,2020-06-07,4149
AZE,2020-06-08,4377
AZE,2020-06-09,4606
AZE,2020-06-10,4720
AZE,2020-06-11,4930
AZE,2020-06-12,5116
AZE,2020-06-13,5309
AZE,2020-06-14,5583
AZE,2020-06-15,5739
AZE,2020-06-16,5948
AZE,2020-06-17,6075
AZE,2020-06-18,6192
AZE,2020-06-19,6325
AZE,2020-06-20,6516
AZE,2020-06-21,6799
AZE,2020-06-22,7168
AZE,2020-06-23,7503
AZE,2020-06-24,7768
AZE,2020-06-25,8059
AZE,2020-06-26,8364
AZE,2020-06-27,8719
AZE,2020-06-28,9026
AZE,2020-06-29,9369
AZE,2020-06-30,9715
AZE,2020-07-01,10061
AZE,2020-07-02,10425
AZE,2020-07-03,10820
AZE,2020-07-04,11291
AZE,2020-07-05,11742
AZE,2020-07-06,12182
AZE,2020-07-07,12635
AZE,2020-07-08,13100
AZE,2020-07-09,13591
AZE,2020-07-10,14093
AZE,2020-07-11,14607
AZE,2020-07-12,15093
AZE,2020-07-13,15640
AZE,2020-07-14,16150
AZE,2020-07-15,16695
AZE,2020-07-16,17256
AZE,2020-07-17,17805
AZE,2020-07-18,18450
AZE,2020-07-19,18967
AZE,2020-07-20,19490
AZE,2020-07-21,19939
AZE,2020-07-22,20443
AZE,2020-07-23,20974
AZE,2020-07-24,21547
AZE,2020-07-25,22082
BDI,2020-01-22,0
BDI,2020-01-23,0
BDI,2020-01-24,0
BDI,2020-01-25,0
BDI,2020-01-26,0
BDI,2020-01-27,0
BDI,2020-01-28,0
BDI,2020-01-29,0
BDI,2020-01-30,0
BDI,2020-01-31,0
BDI,2020-02-01,0
BDI,2020-02-02,0
BDI,2020-02-03,0
BDI,2020-02-04,0
BDI,2020-02-05,0
BDI,2020-02-06,0
BDI,2020-02-07,0
BDI,2020-02-08,0
BDI,2020-02-09,0
BDI,2020-02-10,0
BDI,2020-02-11,0
BDI,2020-02-12,0
BDI,2020-02-13,0
BDI,2020-02-14,0
BDI,2020-02-15,0
BDI,2020-02-16,0
BDI,2020-02-17,0
BDI,2020-02-18,0
BDI,2020-02-19,0
BDI,2020-02-20,0
BDI,2020-02-21,0
BDI,2020-02-22,0
BDI,2020-02-23,0
BDI,2020-02-24,0
BDI,2020-02-25,0
BDI,2020-02-26,0
BDI,2020-02-27,0
BDI,2020-02-28,0
BDI,2020-02-29,0
BDI,2020-03-01,0
BDI,2020-03-02,0
BDI,2020-03-03,0
BDI,2020-03-04,0
BDI,2020-03-05,0
BDI,2020-03-06,0
BDI,2020-03-07,0
BDI,2020-03-08,0
BDI,2020-03-09,0
BDI,2020-03-10,0
BDI,2020-03-11,0
BDI,2020-03-12,0
BDI,2020-03-13,0
BDI,2020-03-14,0
BDI,2020-03-15,0
BDI,2020-03-16,0
BDI,2020-03-17,0
BDI,2020-03-18,0
BDI,2020-03-19,0
BDI,2020-03-20,0
BDI,2020-03-21,0
BDI,2020-03-22,0
BDI,2020-03-23,0
BDI,2020-03-24,0
BDI,2020-03-25,0
