country,date,jhu-cases
ARG,2020-06-03,19268
ARG,2020-06-04,20197
ARG,2020-06-05,21037
ARG,2020-06-06,22020
ARG,2020-06-07,22794
ARG,2020-06-08,23620
ARG,2020-06-09,24761
ARG,2020-06-10,25987
ARG,2020-06-11,27373
ARG,2020-06-12,28764
ARG,2020-06-13,30295
ARG,2020-06-14,31577
ARG,2020-06-15,32785
ARG,2020-06-16,34159
ARG,2020-06-17,35552
ARG,2020-06-18,37510
ARG,2020-06-19,39570
ARG,2020-06-20,41204
ARG,2020-06-21,42785
ARG,2020-06-22,44931
ARG,2020-06-23,47203
ARG,2020-06-24,49851
ARG,2020-06-25,52457
ARG,2020-06-26,55343
ARG,2020-06-27,57744
ARG,2020-06-28,59933
ARG,2020-06-29,62268
ARG,2020-06-30,64530
ARG,2020-07-01,67197
ARG,2020-07-02,69941
ARG,2020-07-03,72786
ARG,2020-07-04,75376
ARG,2020-07-05,77815
ARG,2020-07-06,80447
ARG,2020-07-07,83426
ARG,2020-07-08,87030
ARG,2020-07-09,90693
ARG,2020-07-10,94060
ARG,2020-07-11,97509
ARG,2020-07-12,100166
ARG,2020-07-13,103265
ARG,2020-07-14,106910
ARG,2020-07-15,111146
ARG,2020-07-16,114783
ARG,2020-07-17,119301
ARG,2020-07-18,122524
ARG,2020-07-19,126755
ARG,2020-07-20,130774
ARG,2020-07-21,136118
ARG,2020-07-22,141900
ARG,2020-07-23,148027
ARG,2020-07-24,153520
ARG,2020-07-25,158334
ARM,2020-01-22,0
ARM,2020-01-23,0
ARM,2020-01-24,0
ARM,2020-01-25,0
ARM,2020-01-26,0
ARM,2020-01-27,0
ARM,2020-01-28,0
ARM,2020-01-29,0
ARM,2020-01-30,0
ARM,2020-01-31,0
ARM,2020-02-01,0
ARM,2020-02-02,0
ARM,2020-02-03,0
ARM,2020-02-04,0
ARM,2020-02-05,0
ARM,2020-02-06,0
ARM,2020-02-07,0
ARM,2020-02-08,0
ARM,2020-02-09,0
ARM,2020-02-10,0
ARM,2020-02-11,0
ARM,2020-02-12,0
ARM,2020-02-13,0
ARM,2020-02-14,0
ARM,2020-02-15,0
ARM,2020-02-16,0
ARM,2020-02-17,0
ARM,2020-02-18,0
ARM,2020-02-19,0
ARM,2020-02-20,0
ARM,2020-02-21,0
ARM,2020-02-22,0
ARM,2020-02-23,0
ARM,2020-02-24,0
ARM,2020-02-25,0
ARM,2020-02-26,0
ARM,2020-02-27,0
ARM,2020-02-28,0
ARM,2020-02-29,0
ARM,2020-03-01,1
ARM,2020-03-02,1
ARM,2020-03-03,1
ARM,2020-03-04,1
ARM,2020-03-05,1
ARM,2020-03-06,1
ARM,2020-03-07,1
ARM,2020-03-08,1
ARM,2020-03-09,1
ARM,2020-03-10,1
ARM,2020-03-11,1
ARM,2020-03-12,4
ARM,2020-03-13,8
ARM,2020-03-14,18
ARM,2020-03-15,26
ARM,2020-03-16,52
ARM,2020-03-17,78
ARM,2020-03-18,84
ARM,2020-03-19,115
ARM,2020-03-20,136
ARM,2020-03-21,160
ARM,2020-03-22,194
ARM,2020-03-23,235
ARM,2020-03-24,249
ARM,2020-03-25,265
ARM,2020-03-26,290
ARM,2020-03-27,329
ARM,2020-03-28,407
ARM,2020-03-29,424
ARM,2020-03-30,482
ARM,2020-03-31,532
ARM,2020-04-01,571
ARM,2020-04-02,663
ARM,2020-04-03,736
ARM,2020-04-04,770
ARM,2020-04-05,822
ARM,2020-04-06,833
ARM,2020-04-07,853
ARM,2020-04-08,881
ARM,2020-04-09,921
ARM,2020-04-10,937
ARM,2020-04-11,967
ARM,2020-04-12,1013
ARM,2020-04-13,1039
ARM,2020-04-14,1067
ARM,2020-04-15,1111
ARM,2020-04-16,1159
ARM,2020-04-17,1201
ARM,2020-04-18,1248
ARM,2020-04-19,1291
ARM,2020-04-20,1339
ARM,2020-04-21,1401
ARM,2020-04-22,1473
ARM,2020-04-23,1523
ARM,2020-04-24,1596
ARM,2020-04-25,1677
ARM,2020-04-26,1746
ARM,2020-04-27,1808
ARM,2020-04-28,1867
ARM,2020-04-29,1932
ARM,2020-04-30,2066
ARM,2020-05-01,2148
ARM,2020-05-02,2273
ARM,2020-05-03,2386
ARM,2020-05-04,2507
ARM,2020-05-05,2619
ARM,2020-05-06,2782
ARM,2020-05-07,2884
ARM,2020-05-08,3029
ARM,2020-05-09,3175
ARM,2020-05-10,3313
ARM,2020-05-11,3392
ARM,2020-05-12,3538
ARM,2020-05-13,3718
ARM,2020-05-14,3860
ARM,2020-05-15,4044
ARM,2020-05-16,4283
ARM,2020-05-17,4472
ARM,2020-05-18,4823
ARM,2020-05-19,5041
ARM,2020-05-20,5271
ARM,2020-05-21,5606
ARM,2020-05-22,5928
ARM,2020-05-23,6302
ARM,2020-05-24,6661
ARM,2020-05-25,7113
ARM,2020-05-26,7402
ARM,2020-05-27,7774
ARM,2020-05-28,8216
ARM,2020-05-29,8676
ARM,2020-05-30,8927
ARM,2020-05-31,9282
ARM,2020-06-01,9492
ARM,2020-06-02,10009
ARM,2020-06-03,10524
ARM,2020-06-04,11221
ARM,2020-06-05,11817
ARM,2020-06-06,12364
ARM,2020-06-07,13130
ARM,2020-06-08,13325
ARM,2020-06-09,13675
ARM,2020-06-10,14103
ARM,2020-06-11,14669
ARM,2020-06-12,15281
ARM,2020-06-13,16004
ARM,2020-06-14,16667
ARM,2020-06-15,17064
ARM,2020-06-16,17489
ARM,2020-06-17,18033
ARM,2020-06-18,18698
ARM,2020-06-19,19157
ARM,2020-06-20,19708
ARM,2020-06-21,20268
ARM,2020-06-22,20588
ARM,2020-06-23,21006
ARM,2020-06-24,21717
ARM,2020-06-25,22488
ARM,2020-06-26,23247
ARM,2020-06-27,23909
ARM,2020-06-28,24645
ARM,2020-06-29,25127
ARM,2020-06-30,25542
ARM,2020-07-01,26065
ARM,2020-07-02,26658
ARM,2020-07-03,27320
ARM,2020-07-04,27900
ARM,2020-07-05,28606
ARM,2020-07-06,28936
ARM,2020-07-07,29285
ARM,2020-07-08,29820
ARM,2020-07-09,30346
ARM,2020-07-10,30903
ARM,2020-07-11,31392
ARM,2020-07-12,31969
ARM,2020-07-13,32151
ARM,2020-07-14,32490
ARM,2020-07-15,33005
ARM,2020-07-16,33559
ARM,2020-07-17,34001
ARM,2020-07-18,34462
ARM,2020-07-19,34877
ARM,2020-07-20,34981
ARM,2020-07-21,35254
ARM,2020-07-22,35693
ARM,2020-07-23,36162
ARM,2020-07-24,36613
ARM,2020-07-25,36996
ATG,2020-01-22,0
ATG,2020-01-23,0
ATG,2020-01-24,0
ATG,2020-01-25,0
ATG,2020-01-26,0
ATG,2020-01-27,0
ATG,2020-01-28,0
ATG,2020-01-29,0
ATG,2020-01-30,0
ATG,2020-01-31,0
ATG,2020-02-01,0
ATG,2020-02-02,0
ATG,2020-02-03,0
ATG,2020-02-04,0
ATG,2020-02-05,0
ATG,2020-02-06,0
ATG,2020-02-07,0
ATG,2020-02-08,0
ATG,2020-02-09,0
ATG,2020-02-10,0
ATG,2020-02-11,0
ATG,2020-02-12,0
ATG,2020-02-13,0
ATG,2020-02-14,0
ATG,2020-02-15,0
ATG,2020-02-16,0
ATG,2020-02-17,0
ATG,2020-02-18,0
ATG,2020-02-19,0
ATG,2020-02-20,0
ATG,2020-02-21,0
ATG,2020-02-22,0
ATG,2020-02-23,0
ATG,2020-02-24,0
ATG,2020-02-25,0
ATG,2020-02-26,0
ATG,2020-02-27,0
ATG,2020-02-28,0
ATG,2020-02-29,0
ATG,2020-03-01,0
ATG,2020-03-02,0
ATG,2020-03-03,0
ATG,2020-03-04,0
ATG,2020-03-05,0
ATG,2020-03-06,0
ATG,2020-03-07,0
ATG,2020-03-08,0
ATG,2020-03-09,0
ATG,2020-03-10,0
ATG,2020-03-11,0
ATG,2020-03-12,0
ATG,2020-03-13,1
ATG,2020-03-14,1
ATG,2020-03-15,1
ATG,2020-03-16,1
ATG,2020-03-17,1
ATG,2020-03-18,1
ATG,2020-03-19,1
ATG,2020-03-20,1
ATG,2020-03-21,1
ATG,2020-03-22,1
ATG,2020-03-23,3
ATG,2020-03-24,3
ATG,2020-03-25,3
ATG,2020-03-26,7
ATG,2020-03-27,7
ATG,2020-03-28,7
ATG,2020-03-29,7
ATG,2020-03-30,7
ATG,2020-03-31,7
ATG,2020-04-01,7
ATG,2020-04-02,9
ATG,2020-04-03,15
ATG,2020-04-04,15
ATG,2020-04-05,15
ATG,2020-04-06,15
ATG,2020-04-07,19
ATG,2020-04-08,19
ATG,2020-04-09,19
ATG,2020-04-10,19
ATG,2020-04-11,21
ATG,2020-04-12,21
ATG,2020-04-13,23
ATG,2020-04-14,23
ATG,2020-04-15,23
ATG,2020-04-16,23
ATG,2020-04-17,23
ATG,2020-04-18,23
ATG,2020-04-19,23
ATG,2020-04-20,23
ATG,2020-04-21,23
ATG,2020-04-22,24
ATG,2020-04-23,24
ATG,2020-04-24,24
ATG,2020-04-25,24
ATG,2020-04-26,24
ATG,2020-04-27,24
ATG,2020-04-28,24
ATG,2020-04-29,24
ATG,2020-04-30,24
ATG,2020-05-01,25
ATG,2020-05-02,25
ATG,2020-05-03,25
ATG,2020-05-04,25
ATG,2020-05-05,25
ATG,2020-05-06,25
ATG,2020-05-07,25
ATG,2020-05-08,25
ATG,2020-05-09,25
ATG,2020-05-10,25
ATG,2020-05-11,25
ATG,2020-05-12,25
ATG,2020-05-13,25
ATG,2020-05-14,25
ATG,2020-05-15,25
ATG,2020-05-16,25
ATG,2020-05-17,25
ATG,2020-05-18,25
ATG,2020-05-19,25
ATG,2020-05-20,25
ATG,2020-05-21,25
ATG,2020-05-22,25
ATG,2020-05-23,25
ATG,2020-05-24,25
ATG,2020-05-25,25
ATG,2020-05-26,25
ATG,2020-05-27,25
ATG,2020-05-28,25
ATG,2020-05-29,25
ATG,2020-05-30,25
ATG,2020-05-31,26
ATG,2020-06-01,26
ATG,2020-06-02,26
ATG,2020-06-03,26
ATG,2020-06-04,26
ATG,2020-06-05,26
ATG,2020-06-06,26
ATG,2020-06-07,26
ATG,2020-06-08,26
ATG,2020-06-09,26
ATG,2020-06-10,26
ATG,2020-06-11,26
ATG,2020-06-12,26
ATG,2020-06-13,26
ATG,2020-06-14,26
ATG,2020-06-15,26
ATG,2020-06-16,26
ATG,2020-06-17,26
ATG,2020-06-18,26
ATG,2020-06-19,26
ATG,2020-06-20,26
ATG,2020-06-21,26
ATG,2020-06-22,26
ATG,2020-06-23,26
ATG,2020-06-24,26
ATG,2020-06-25,65
ATG,2020-06-26,65
ATG,2020-06-27,65
ATG,2020-06-28,69
ATG,2020-06-29,69
ATG,2020-06-30,69
ATG,2020-07-01,69
ATG,2020-07-02,69
ATG,2020-07-03,68
ATG,2020-07-04,68
ATG,2020-07-05,68
ATG,2020-07-06,70
ATG,2020-07-07,70
ATG,2020-07-08,70
ATG,2020-07-09,73
ATG,2020-07-10,74
ATG,2020-07-11,74
ATG,2020-07-12,74
ATG,2020-07-13,74
ATG,2020-07-14,74
ATG,2020-07-15,74
ATG,2020-07-16,74
ATG,2020-07-17,76
ATG,2020-07-18,76
ATG,2020-07-19,76
ATG,2020-07-20,76
ATG,2020-07-21,76
ATG,2020-07-22,76
ATG,2020-07-23,76
ATG,2020-07-24,82
ATG,2020-07-25,82
AUS,2020-01-22,0
AUS,2020-01-23,0
AUS,2020-01-24,0
AUS,2020-01-25,0
AUS,2020-01-26,4
AUS,2020-01-27,5
AUS,2020-01-28,5
AUS,2020-01-29,6
AUS,2020-01-30,9
AUS,2020-01-31,9
AUS,2020-02-01,12
AUS,2020-02-02,12
AUS,2020-02-03,12
AUS,2020-02-04,13
AUS,2020-02-05,13
AUS,2020-02-06,14
AUS,2020-02-07,15
AUS,2020-02-08,15
AUS,2020-02-09,15
AUS,2020-02-10,15
AUS,2020-02-11,15
AUS,2020-02-12,15
AUS,2020-02-13,15
AUS,2020-02-14,15
AUS,2020-02-15,15
AUS,2020-02-16,15
AUS,2020-02-17,15
AUS,2020-02-18,15
AUS,2020-02-19,15
AUS,2020-02-20,15
AUS,2020-02-21,15
AUS,2020-02-22,15
AUS,2020-02-23,15
AUS,2020-02-24,15
AUS,2020-02-25,15
AUS,2020-02-26,15
AUS,2020-02-27,15
AUS,2020-02-28,15
AUS,2020-02-29,25
AUS,2020-03-01,27
AUS,2020-03-02,30
AUS,2020-03-03,39
AUS,2020-03-04,52
AUS,2020-03-05,55
AUS,2020-03-06,60
AUS,2020-03-07,63
AUS,2020-03-08,76
AUS,2020-03-09,91
AUS,2020-03-10,107
AUS,2020-03-11,128
AUS,2020-03-12,128
AUS,2020-03-13,200
AUS,2020-03-14,250
AUS,2020-03-15,297
AUS,2020-03-16,377
AUS,2020-03-17,452
AUS,2020-03-18,568
AUS,2020-03-19,681
AUS,2020-03-20,791
AUS,2020-03-21,1071
AUS,2020-03-22,1549
AUS,2020-03-23,1682
AUS,2020-03-24,2044
AUS,2020-03-25,2364
AUS,2020-03-26,2810
AUS,2020-03-27,3143
AUS,2020-03-28,3640
AUS,2020-03-29,3984
AUS,2020-03-30,4361
AUS,2020-03-31,4559
AUS,2020-04-01,4862
AUS,2020-04-02,5116
AUS,2020-04-03,5330
AUS,2020-04-04,5550
AUS,2020-04-05,5687
AUS,2020-04-06,5797
AUS,2020-04-07,5895
AUS,2020-04-08,6010
AUS,2020-04-09,6108
AUS,2020-04-10,6215
AUS,2020-04-11,6303
AUS,2020-04-12,6315
AUS,2020-04-13,6351
AUS,2020-04-14,6415
AUS,2020-04-15,6440
AUS,2020-04-16,6462
AUS,2020-04-17,6522
AUS,2020-04-18,6568
AUS,2020-04-19,6610
AUS,2020-04-20,6623
AUS,2020-04-21,6645
AUS,2020-04-22,6652
AUS,2020-04-23,6662
AUS,2020-04-24,6677
AUS,2020-04-25,6694
AUS,2020-04-26,6714
AUS,2020-04-27,6721
AUS,2020-04-28,6744
AUS,2020-04-29,6752
AUS,2020-04-30,6766
AUS,2020-05-01,6778
AUS,2020-05-02,6799
AUS,2020-05-03,6822
AUS,2020-05-04,6847
AUS,2020-05-05,6875
AUS,2020-05-06,6894
AUS,2020-05-07,6913
AUS,2020-05-08,6918
AUS,2020-05-09,6939
AUS,2020-05-10,6948
AUS,2020-05-11,6970
AUS,2020-05-12,6980
AUS,2020-05-13,6989
AUS,2020-05-14,7019
AUS,2020-05-15,7035
AUS,2020-05-16,7044
AUS,2020-05-17,7054
AUS,2020-05-18,7068
AUS,2020-05-19,7072
AUS,2020-05-20,7081
AUS,2020-05-21,7095
AUS,2020-05-22,7099
AUS,2020-05-23,7114
AUS,2020-05-24,7114
AUS,2020-05-25,7126
AUS,2020-05-26,7139
AUS,2020-05-27,7150
AUS,2020-05-28,7165
AUS,2020-05-29,7184
AUS,2020-05-30,7192
AUS,2020-05-31,7202
AUS,2020-06-01,7221
AUS,2020-06-02,7229
AUS,2020-06-03,7240
AUS,2020-06-04,7247
AUS,2020-06-05,7252
AUS,2020-06-06,7259
AUS,2020-06-07,7265
AUS,2020-06-08,7267
AUS,2020-06-09,7274
AUS,2020-06-10,7285
AUS,2020-06-11,7289
AUS,2020-06-12,7294
AUS,2020-06-13,7320
AUS,2020-06-14,7335
AUS,2020-06-15,7347
AUS,2020-06-16,7370
AUS,2020-06-17,7391
AUS,2020-06-18,7409
AUS,2020-06-19,7411
AUS,2020-06-20,7461
AUS,2020-06-21,7474
AUS,2020-06-22,7492
AUS,2020-06-23,7521
AUS,2020-06-24,7558
AUS,2020-06-25,7595
AUS,2020-06-26,7601
AUS,2020-06-27,7686
AUS,2020-06-28,7764
AUS,2020-06-29,7834
AUS,2020-06-30,7920
AUS,2020-07-01,8001
AUS,2020-07-02,8066
AUS,2020-07-03,8260
AUS,2020-07-04,8443
AUS,2020-07-05,8583
AUS,2020-07-06,8755
AUS,2020-07-07,8886
AUS,2020-07-08,9056
AUS,2020-07-09,9374
AUS,2020-07-10,9553
AUS,2020-07-11,9797
AUS,2020-07-12,9980
AUS,2020-07-13,10251
AUS,2020-07-14,10487
AUS,2020-07-15,10810
AUS,2020-07-16,11233
AUS,2020-07-17,11441
AUS,2020-07-18,11802
AUS,2020-07-19,12069
AUS,2020-07-20,12428
AUS,2020-07-21,12894
AUS,2020-07-22,13302
AUS,2020-07-23,13595
AUS,2020-07-24,13950
AUS,2020-07-25,14403
AUT,2020-01-22,0
AUT,2020-01-23,0
AUT,2020-01-24,0
AUT,2020-01-25,0
AUT,2020-01-26,0
AUT,2020-01-27,0
AUT,2020-01-28,0
AUT,2020-01-29,0
AUT,2020-01-30,0
AUT,2020-01-31,0
AUT,2020-02-01,0
AUT,2020-02-02,0
AUT,2020-02-03,0
AUT,2020-02-04,0
AUT,2020-02-05,0
AUT,2020-02-06,0
AUT,2020-02-07,0
AUT,2020-02-08,0
AUT,2020-02-09,0
AUT,2020-02-10,0
AUT,2020-02-11,0
AUT,2020-02-12,0
AUT,2020-02-13,0
AUT,2020-02-14,0
AUT,2020-02-15,0
AUT,2020-02-16,0
AUT,2020-02-17,0
AUT,2020-02-18,0
AUT,2020-02-19,0
AUT,2020-02-20,0
AUT,2020-02-21,0
AUT,2020-02-22,0
AUT,2020-02-23,0
AUT,2020-02-24,0
AUT,2020-02-25,2
AUT,2020-02-26,2
AUT,2020-02-27,3
AUT,2020-02-28,3
AUT,2020-02-29,9
AUT,2020-03-01,14
AUT,2020-03-02,18
AUT,2020-03-03,21
AUT,2020-03-04,29
AUT,2020-03-05,41
AUT,2020-03-06,55
AUT,2020-03-07,79
AUT,2020-03-08,104
AUT,2020-03-09,131
AUT,2020-03-10,182
AUT,2020-03-11,246
AUT,2020-03-12,302
AUT,2020-03-13,504
AUT,2020-03-14,655
AUT,2020-03-15,860
AUT,2020-03-16,1018
AUT,2020-03-17,1332
AUT,2020-03-18,1646
AUT,2020-03-19,2013
AUT,2020-03-20,2388
AUT,2020-03-21,2814
AUT,2020-03-22,3582
AUT,2020-03-23,4474
AUT,2020-03-24,5283
AUT,2020-03-25,5588
AUT,2020-03-26,6909
AUT,2020-03-27,7657
AUT,2020-03-28,8271
AUT,2020-03-29,8788
AUT,2020-03-30,9618
AUT,2020-03-31,10180
AUT,2020-04-01,10711
AUT,2020-04-02,11129
AUT,2020-04-03,11524
AUT,2020-04-04,11781
AUT,2020-04-05,12051
AUT,2020-04-06,12297
AUT,2020-04-07,12639
AUT,2020-04-08,12942
AUT,2020-04-09,13244
AUT,2020-04-10,13555
AUT,2020-04-11,13806
AUT,2020-04-12,13945
AUT,2020-04-13,14041
AUT,2020-04-14,14226
AUT,2020-04-15,14336
AUT,2020-04-16,14476
AUT,2020-04-17,14595
AUT,2020-04-18,14671
AUT,2020-04-19,14749
AUT,2020-04-20,14795
AUT,2020-04-21,14873
AUT,2020-04-22,14925
AUT,2020-04-23,15002
AUT,2020-04-24,15071
AUT,2020-04-25,15148
AUT,2020-04-26,15225
AUT,2020-04-27,15274
AUT,2020-04-28,15357
AUT,2020-04-29,15402
AUT,2020-04-30,15452
AUT,2020-05-01,15531
AUT,2020-05-02,15558
AUT,2020-05-03,15597
AUT,2020-05-04,15621
AUT,2020-05-05,15650
AUT,2020-05-06,15684
AUT,2020-05-07,15752
AUT,2020-05-08,15774
AUT,2020-05-09,15833
AUT,2020-05-10,15871
AUT,2020-05-11,15882
AUT,2020-05-12,15961
AUT,2020-05-13,15997
AUT,2020-05-14,16058
AUT,2020-05-15,16109
AUT,2020-05-16,16201
AUT,2020-05-17,16242
AUT,2020-05-18,16269
AUT,2020-05-19,16321
AUT,2020-05-20,16353
AUT,2020-05-21,16404
AUT,2020-05-22,16436
AUT,2020-05-23,16486
AUT,2020-05-24,16503
AUT,2020-05-25,16539
AUT,2020-05-26,16557
AUT,2020-05-27,16591
AUT,2020-05-28,16628
AUT,2020-05-29,16655
AUT,2020-05-30,16685
AUT,2020-05-31,16731
AUT,2020-06-01,16733
AUT,2020-06-02,16759
AUT,2020-06-03,16771
AUT,2020-06-04,16805
AUT,2020-06-05,16843
AUT,2020-06-06,16898
AUT,2020-06-07,16902
AUT,2020-06-08,16968
AUT,2020-06-09,16979
AUT,2020-06-10,17005
AUT,2020-06-11,17034
AUT,2020-06-12,17064
AUT,2020-06-13,17078
AUT,2020-06-14,17109
AUT,2020-06-15,17135
AUT,2020-06-16,17189
AUT,2020-06-17,17203
AUT,2020-06-18,17223
AUT,2020-06-19,17271
AUT,2020-06-20,17323
AUT,2020-06-21,17341
AUT,2020-06-22,17380
AUT,2020-06-23,17408
AUT,2020-06-24,17449
AUT,2020-06-25,17477
AUT,2020-06-26,17522
AUT,2020-06-27,17580
AUT,2020-06-28,17654
AUT,2020-06-29,17723
AUT,2020-06-30,17766
AUT,2020-07-01,17873
AUT,2020-07-02,17941
AUT,2020-07-03,18050
AUT,2020-07-04,18165
AUT,2020-07-05,18280
AUT,2020-07-06,18365
AUT,2020-07-07,18421
AUT,2020-07-08,18513
AUT,2020-07-09,18615
AUT,2020-07-10,18709
AUT,2020-07-11,18783
AUT,2020-07-12,18897
AUT,2020-07-13,18948
AUT,2020-07-14,19021
AUT,2020-07-15,19154
AUT,2020-07-16,19270
AUT,2020-07-17,19439
AUT,2020-07-18,19573
AUT,2020-07-19,19655
AUT,2020-07-20,19743
AUT,2020-07-21,19827
AUT,2020-07-22,19929
AUT,2020-07-23,20099
AUT,2020-07-24,20214
AUT,2020-07-25,20338
AZE,2020-01-22,0
AZE,2020-01-23,0
AZE,2020-01-24,0
AZE,2020-01-25,0
AZE,2020-01-26,0
AZE,2020-01-27,0
AZE,2020-01-28,0
AZE,2020-01-29,0
AZE,2020-01-30,0
AZE,2020-01-31,0
AZE,2020-02-01,0
AZE,2020-02-02,0
AZE,2020-02-03,0
AZE,2020-02-04,0
AZE,2020-02-05,0
AZE,2020-02-06,0
AZE,2020-02-07,0
AZE,2020-02-08,0
AZE,2020-02-09,0
AZE,2020-02-10,0
AZE,2020-02-11,0
AZE,2020-02-12,0
AZE,2020-02-13,0
AZE,2020-02-14,0
AZE,2020-02-15,0
AZE,2020-02-16,0
AZE,2020-02-17,0
AZE,2020-02-18,0
AZE,2020-02-19,0
AZE,2020-02-20,0
AZE,2020-02-21,0
AZE,2020-02-22,0
AZE,2020-02-23,0
AZE,2020-02-24,0
AZE,2020-02-25,0
AZE,2020-02-26,0
AZE,2020-02-27,0
AZE,2020-02-28,0
AZE,2020-02-29,0
AZE,2020-03-01,3
AZE,2020-03-02,3
AZE,2020-03-03,3
AZE,2020-03-04,3
AZE,2020-03-05,6
AZE,2020-03-06,6
AZE,2020-03-07,9
AZE,2020-03-08,9
AZE,2020-03-09,9
AZE,2020-03-10,11
AZE,2020-03-11,11
AZE,2020-03-12,11
AZE,2020-03-13,15
AZE,2020-03-14,15
AZE,2020-03-15,23
AZE,2020-03-16,28
AZE,2020-03-17,28
AZE,2020-03-18,28
AZE,2020-03-19,44
AZE,2020-03-20,44
AZE,2020-03-21,53
AZE,2020-03-22,65
AZE,2020-03-23,72
AZE,2020-03-24,87
AZE,2020-03-25,93
AZE,2020-03-26,122
AZE,2020-03-27,165
AZE,2020-03-28,182
AZE,2020-03-29,209
AZE,2020-03-30,273
AZE,2020-03-31,298
AZE,2020-04-01,359
AZE,2020-04-02,400
AZE,2020-04-03,443
AZE,2020-04-04,521
AZE,2020-04-05,584
AZE,2020-04-06,641
AZE,2020-04-07,717
AZE,2020-04-08,822
AZE,2020-04-09,926
AZE,2020-04-10,991
AZE,2020-04-11,1058
AZE,2020-04-12,1098
AZE,2020-04-13,1148
AZE,2020-04-14,1197
AZE,2020-04-15,1253
AZE,2020-04-16,1283
AZE,2020-04-17,1340
AZE,2020-04-18,1373
AZE,2020-04-19,1398
AZE,2020-04-20,1436
AZE,2020-04-21,1480
AZE,2020-04-22,1518
AZE,2020-04-23,1548
AZE,2020-04-24,1592
AZE,2020-04-25,1617
AZE,2020-04-26,1645
AZE,2020-04-27,1678
AZE,2020-04-28,1717
AZE,2020-04-29,1766
AZE,2020-04-30,1804
AZE,2020-05-01,1854
AZE,2020-05-02,1894
AZE,2020-05-03,1932
AZE,2020-05-04,1984
AZE,2020-05-05,2060
AZE,2020-05-06,2127
AZE,2020-05-07,2204
AZE,2020-05-08,2279
AZE,2020-05-09,2422
AZE,2020-05-10,2519
AZE,2020-05-11,2589
AZE,2020-05-12,2693
AZE,2020-05-13,2758
AZE,2020-05-14,2879
AZE,2020-05-15,2980
AZE,2020-05-16,3138
AZE,2020-05-17,3274
AZE,2020-05-18,3387
AZE,2020-05-19,3518
AZE,2020-05-20,3631
AZE,2020-05-21,3749
AZE,2020-05-22,3855
AZE,2020-05-23,3982
AZE,2020-05-24,4122
AZE,2020-05-25,4271
AZE,2020-05-26,4403
AZE,2020-05-27,4568
AZE,2020-05-28,4759
AZE,2020-05-29,4989
AZE,2020-05-30,5246
AZE,2020-05-31,5494
AZE,2020-06-01,5662
AZE,2020-06-02,5935
AZE,2020-06-03,6260
AZE,2020-06-04,6522
AZE,2020-06-05,6860
AZE,2020-06-06,7239
AZE,2020-06-07,7553
AZE,2020-06-08,7876
AZE,2020-06-09,8191
AZE,2020-06-10,8530
AZE,2020-06-11,8882
AZE,2020-06-12,9218
AZE,2020-06-13,9570
AZE,2020-06-14,9957
AZE,2020-06-15,10324
AZE,2020-06-16,10662
AZE,2020-06-17,10991
AZE,2020-06-18,11329
AZE,2020-06-19,11767
AZE,2020-06-20,12238
AZE,2020-06-21,12729
AZE,2020-06-22,13207
AZE,2020-06-23,13715
AZE,2020-06-24,14305
AZE,2020-06-25,14852
AZE,2020-06-26,15369
AZE,2020-06-27,15890
AZE,2020-06-28,16424
AZE,2020-06-29,16968
AZE,2020-06-30,17524
AZE,2020-07-01,18112
AZE,2020-07-02,18684
AZE,2020-07-03,19267
AZE,2020-07-04,19801
AZE,2020-07-05,20324
AZE,2020-07-06,20837
AZE,2020-07-07,21374
AZE,2020-07-08,21916
AZE,2020-07-09,22464
AZE,2020-07-10,22990
AZE,2020-07-11,23521
AZE,2020-07-12,24041
AZE,2020-07-13,24570
AZE,2020-07-14,25113
AZE,2020-07-15,25672
AZE,2020-07-16,26165
AZE,2020-07-17,26636
AZE,2020-07-18,27133
AZE,2020-07-19,27521
AZE,2020-07-20,27890
AZE,2020-07-21,28242
AZE,2020-07-22,28633
AZE,2020-07-23,28980
AZE,2020-07-24,29312
AZE,2020-07-25,29633
BDI,2020-01-22,0
BDI,2020-01-23,0
BDI,2020-01-24,0
BDI,2020-01-25,0
BDI,2020-01-26,0
BDI,2020-01-27,0
BDI,2020-01-28,0
BDI,2020-01-29,0
BDI,2020-01-30,0
BDI,2020-01-31,0
BDI,2020-02-01,0
BDI,2020-02-02,0
BDI,2020-02-03,0
BDI,2020-02-04,0
BDI,2020-02-05,0
BDI,2020-02-06,0
BDI,2020-02-07,0
BDI,2020-02-08,0
BDI,2020-02-09,0
BDI,2020-02-10,0
BDI,2020-02-11,0
BDI,2020-02-12,0
BDI,2020-02-13,0
BDI,2020-02-14,0
BDI,2020-02-15,0
BDI,2020-02-16,0
BDI,2020-02-17,0
BDI,2020-02-18,0
BDI,2020-02-19,0
BDI,2020-02-20,0
BDI,2020-02-21,0
BDI,2020-02-22,0
BDI,2020-02-23,0
BDI,2020-02-24,0
BDI,2020-02-25,0
BDI,2020-02-26,0
BDI,2020-02-27,0
BDI,2020-02-28,0
BDI,2020-02-29,0
BDI,2020-03-01,0
BDI,2020-03-02,0
BDI,2020-03-03,0
BDI,2020-03-04,0
BDI,2020-03-05,0
BDI,2020-03-06,0
BDI,2020-03-07,0
BDI,2020-03-08,0
BDI,2020-03-09,0
BDI,2020-03-10,0
BDI,2020-03-11,0
BDI,2020-03-12,0
BDI,2020-03-13,0
