country,date,owid-stringency_index
PRY,2020-06-09,81.48
PRY,2020-06-10,83.33
PRY,2020-06-11,83.33
PRY,2020-06-12,83.33
PRY,2020-06-13,83.33
PRY,2020-06-14,83.33
PRY,2020-06-15,83.33
PRY,2020-06-16,83.33
PRY,2020-06-17,83.33
PRY,2020-06-18,83.33
PRY,2020-06-19,83.33
PRY,2020-06-20,83.33
PRY,2020-06-21,83.33
PRY,2020-06-22,83.33
PRY,2020-06-23,83.33
PRY,2020-06-24,83.33
PRY,2020-06-25,81.48
PRY,2020-06-26,81.48
PRY,2020-06-27,81.48
PRY,2020-06-28,81.48
PRY,2020-06-29,81.48
PRY,2020-06-30,81.48
PRY,2020-07-01,81.48
PRY,2020-07-02,81.48
PRY,2020-07-03,81.48
PRY,2020-07-04,81.48
PRY,2020-07-05,75.93
PRY,2020-07-06,75.93
PRY,2020-07-07,75.93
PRY,2020-07-08,75.93
PRY,2020-07-09,75.93
PRY,2020-07-10,75.93
PRY,2020-07-11,75.93
PRY,2020-07-12,75.93
PRY,2020-07-13,75.93
PRY,2020-07-14,75.93
PRY,2020-07-15,75.93
PRY,2020-07-16,75.93
PRY,2020-07-17,75.93
PRY,2020-07-18,75.93
PRY,2020-07-19,75.93
PRY,2020-07-20,75.93
PRY,2020-07-21,
PRY,2020-07-22,
PRY,2020-07-23,
PRY,2020-07-24,
PRY,2020-07-25,
PRY,2020-07-26,
PSE,2020-03-06,74.07
PSE,2020-03-07,74.07
PSE,2020-03-08,74.07
PSE,2020-03-10,74.07
PSE,2020-03-11,74.07
PSE,2020-03-12,74.07
PSE,2020-03-14,74.07
PSE,2020-03-15,74.07
PSE,2020-03-16,74.07
PSE,2020-03-17,74.07
PSE,2020-03-18,74.07
PSE,2020-03-19,74.07
PSE,2020-03-20,74.07
PSE,2020-03-21,74.07
PSE,2020-03-22,96.3
PSE,2020-03-23,96.3
PSE,2020-03-24,96.3
PSE,2020-03-25,96.3
PSE,2020-03-26,96.3
PSE,2020-03-27,96.3
PSE,2020-03-28,96.3
PSE,2020-03-29,96.3
PSE,2020-03-30,96.3
PSE,2020-03-31,96.3
PSE,2020-04-01,96.3
PSE,2020-04-02,96.3
PSE,2020-04-03,96.3
PSE,2020-04-04,96.3
PSE,2020-04-06,96.3
PSE,2020-04-07,96.3
PSE,2020-04-08,96.3
PSE,2020-04-09,96.3
PSE,2020-04-10,96.3
PSE,2020-04-11,96.3
PSE,2020-04-12,96.3
PSE,2020-04-13,96.3
PSE,2020-04-14,96.3
PSE,2020-04-15,96.3
PSE,2020-04-16,96.3
PSE,2020-04-17,96.3
PSE,2020-04-18,96.3
PSE,2020-04-19,96.3
PSE,2020-04-20,96.3
PSE,2020-04-21,96.3
PSE,2020-04-22,96.3
PSE,2020-04-23,96.3
PSE,2020-04-24,96.3
PSE,2020-04-25,96.3
PSE,2020-04-26,96.3
PSE,2020-04-27,96.3
PSE,2020-04-28,96.3
PSE,2020-04-29,96.3
PSE,2020-04-30,96.3
PSE,2020-05-01,96.3
PSE,2020-05-02,96.3
PSE,2020-05-03,96.3
PSE,2020-05-04,96.3
PSE,2020-05-05,96.3
PSE,2020-05-06,96.3
PSE,2020-05-07,96.3
PSE,2020-05-08,96.3
PSE,2020-05-09,96.3
PSE,2020-05-10,96.3
PSE,2020-05-11,96.3
PSE,2020-05-12,96.3
PSE,2020-05-13,96.3
PSE,2020-05-14,96.3
PSE,2020-05-15,96.3
PSE,2020-05-16,96.3
PSE,2020-05-17,96.3
PSE,2020-05-18,96.3
PSE,2020-05-19,96.3
PSE,2020-05-20,96.3
PSE,2020-05-21,96.3
PSE,2020-05-22,96.3
PSE,2020-05-23,96.3
PSE,2020-05-24,96.3
PSE,2020-05-25,96.3
PSE,2020-05-26,80.56
PSE,2020-05-27,80.56
PSE,2020-05-28,80.56
PSE,2020-05-29,80.56
PSE,2020-05-30,80.56
PSE,2020-05-31,80.56
PSE,2020-06-01,80.56
PSE,2020-06-02,80.56
PSE,2020-06-03,80.56
PSE,2020-06-04,80.56
PSE,2020-06-05,80.56
PSE,2020-06-06,80.56
PSE,2020-06-07,80.56
PSE,2020-06-08,80.56
PSE,2020-06-09,80.56
PSE,2020-06-10,80.56
PSE,2020-06-11,80.56
PSE,2020-06-12,80.56
PSE,2020-06-13,80.56
PSE,2020-06-14,80.56
PSE,2020-06-15,80.56
PSE,2020-06-16,80.56
PSE,2020-06-17,80.56
PSE,2020-06-18,80.56
PSE,2020-06-19,80.56
PSE,2020-06-20,80.56
PSE,2020-06-21,80.56
PSE,2020-06-22,80.56
PSE,2020-06-23,80.56
PSE,2020-06-24,80.56
PSE,2020-06-25,80.56
PSE,2020-06-26,80.56
PSE,2020-06-27,80.56
PSE,2020-06-28,80.56
PSE,2020-06-29,80.56
PSE,2020-06-30,80.56
PSE,2020-07-01,80.56
PSE,2020-07-02,83.33
PSE,2020-07-03,83.33
PSE,2020-07-04,83.33
PSE,2020-07-05,83.33
PSE,2020-07-06,83.33
PSE,2020-07-07,83.33
PSE,2020-07-08,83.33
PSE,2020-07-09,83.33
PSE,2020-07-10,83.33
PSE,2020-07-11,83.33
PSE,2020-07-12,83.33
PSE,2020-07-13,83.33
PSE,2020-07-14,83.33
PSE,2020-07-15,83.33
PSE,2020-07-16,
PSE,2020-07-17,
PSE,2020-07-18,
PSE,2020-07-19,
PSE,2020-07-20,
PSE,2020-07-21,
PSE,2020-07-22,
PSE,2020-07-23,
PSE,2020-07-24,
PSE,2020-07-25,
PSE,2020-07-26,
PYF,2020-03-19,
PYF,2020-03-20,
PYF,2020-03-21,
PYF,2020-03-22,
PYF,2020-03-23,
PYF,2020-03-24,
PYF,2020-03-25,
PYF,2020-03-26,
PYF,2020-03-27,
PYF,2020-03-28,
PYF,2020-03-29,
PYF,2020-03-30,
PYF,2020-03-31,
PYF,2020-04-01,
PYF,2020-04-02,
PYF,2020-04-03,
PYF,2020-04-04,
PYF,2020-04-05,
PYF,2020-04-06,
PYF,2020-04-07,
PYF,2020-04-08,
PYF,2020-04-09,
PYF,2020-04-10,
PYF,2020-04-11,
PYF,2020-04-12,
PYF,2020-04-13,
PYF,2020-04-14,
PYF,2020-04-15,
PYF,2020-04-16,
PYF,2020-04-17,
PYF,2020-04-18,
PYF,2020-04-19,
PYF,2020-04-20,
PYF,2020-04-21,
PYF,2020-04-22,
PYF,2020-04-23,
PYF,2020-04-24,
PYF,2020-04-25,
PYF,2020-04-26,
PYF,2020-04-27,
PYF,2020-04-28,
PYF,2020-04-29,
PYF,2020-04-30,
PYF,2020-05-01,
PYF,2020-05-02,
PYF,2020-05-03,
PYF,2020-05-04,
PYF,2020-05-05,
PYF,2020-05-06,
PYF,2020-05-07,
PYF,2020-05-08,
PYF,2020-05-09,
PYF,2020-05-10,
PYF,2020-05-11,
PYF,2020-05-12,
PYF,2020-05-13,
PYF,2020-05-14,
PYF,2020-05-15,
PYF,2020-05-16,
PYF,2020-05-17,
PYF,2020-05-18,
PYF,2020-05-19,
PYF,2020-05-20,
PYF,2020-05-21,
PYF,2020-05-22,
PYF,2020-05-23,
PYF,2020-05-24,
PYF,2020-05-25,
PYF,2020-05-26,
PYF,2020-05-27,
PYF,2020-05-28,
PYF,2020-05-29,
PYF,2020-05-30,
PYF,2020-05-31,
PYF,2020-06-01,
PYF,2020-06-02,
PYF,2020-06-03,
PYF,2020-06-04,
PYF,2020-06-05,
PYF,2020-06-06,
PYF,2020-06-07,
PYF,2020-06-08,
PYF,2020-06-09,
PYF,2020-06-10,
PYF,2020-06-11,
PYF,2020-06-12,
PYF,2020-06-13,
PYF,2020-06-14,
PYF,2020-06-15,
PYF,2020-06-16,
PYF,2020-06-17,
PYF,2020-06-18,
PYF,2020-06-19,
PYF,2020-06-20,
PYF,2020-06-21,
PYF,2020-06-22,
PYF,2020-06-23,
PYF,2020-06-24,
PYF,2020-06-25,
PYF,2020-06-26,
PYF,2020-06-27,
PYF,2020-06-28,
PYF,2020-06-29,
PYF,2020-06-30,
PYF,2020-07-01,
PYF,2020-07-02,
PYF,2020-07-03,
PYF,2020-07-04,
PYF,2020-07-05,
PYF,2020-07-06,
PYF,2020-07-07,
PYF,2020-07-08,
PYF,2020-07-09,
PYF,2020-07-10,
PYF,2020-07-11,
PYF,2020-07-12,
PYF,2020-07-13,
PYF,2020-07-14,
PYF,2020-07-15,
PYF,2020-07-16,
PYF,2020-07-17,
PYF,2020-07-18,
PYF,2020-07-19,
PYF,2020-07-20,
PYF,2020-07-21,
PYF,2020-07-22,
PYF,2020-07-23,
PYF,2020-07-24,
PYF,2020-07-25,
PYF,2020-07-26,
QAT,2019-12-31,
QAT,2020-01-01,0.0
QAT,2020-01-02,0.0
QAT,2020-01-03,0.0
QAT,2020-01-04,0.0
QAT,2020-01-05,0.0
QAT,2020-01-06,0.0
QAT,2020-01-07,0.0
QAT,2020-01-08,0.0
QAT,2020-01-09,0.0
QAT,2020-01-10,0.0
QAT,2020-01-11,0.0
QAT,2020-01-12,0.0
QAT,2020-01-13,0.0
QAT,2020-01-14,0.0
QAT,2020-01-15,0.0
QAT,2020-01-16,0.0
QAT,2020-01-17,0.0
QAT,2020-01-18,0.0
QAT,2020-01-19,0.0
QAT,2020-01-20,0.0
QAT,2020-01-21,0.0
QAT,2020-01-22,0.0
QAT,2020-01-23,0.0
QAT,2020-01-24,2.78
QAT,2020-01-25,2.78
QAT,2020-01-26,2.78
QAT,2020-01-27,2.78
QAT,2020-01-28,2.78
QAT,2020-01-29,2.78
QAT,2020-01-30,8.33
QAT,2020-01-31,8.33
QAT,2020-02-01,8.33
QAT,2020-02-02,8.33
QAT,2020-02-03,13.89
QAT,2020-02-04,13.89
QAT,2020-02-05,13.89
QAT,2020-02-06,13.89
QAT,2020-02-07,13.89
QAT,2020-02-08,13.89
QAT,2020-02-09,13.89
QAT,2020-02-10,13.89
QAT,2020-02-11,13.89
QAT,2020-02-12,13.89
QAT,2020-02-13,13.89
QAT,2020-02-14,13.89
QAT,2020-02-15,13.89
QAT,2020-02-16,13.89
QAT,2020-02-17,13.89
QAT,2020-02-18,13.89
QAT,2020-02-19,13.89
QAT,2020-02-20,13.89
QAT,2020-02-21,13.89
QAT,2020-02-22,13.89
QAT,2020-02-23,13.89
QAT,2020-02-24,13.89
QAT,2020-02-25,13.89
QAT,2020-02-26,13.89
QAT,2020-02-27,13.89
QAT,2020-02-28,13.89
QAT,2020-02-29,13.89
QAT,2020-03-01,13.89
QAT,2020-03-02,13.89
QAT,2020-03-04,13.89
QAT,2020-03-07,13.89
QAT,2020-03-08,13.89
QAT,2020-03-09,13.89
QAT,2020-03-10,25.0
QAT,2020-03-11,25.0
QAT,2020-03-12,30.56
QAT,2020-03-14,30.56
QAT,2020-03-15,41.67
QAT,2020-03-16,41.67
QAT,2020-03-17,61.11
QAT,2020-03-18,63.89
QAT,2020-03-19,63.89
QAT,2020-03-20,63.89
QAT,2020-03-21,63.89
QAT,2020-03-22,80.56
QAT,2020-03-23,80.56
QAT,2020-03-24,80.56
QAT,2020-03-25,80.56
QAT,2020-03-26,80.56
QAT,2020-03-27,80.56
QAT,2020-03-28,86.11
QAT,2020-03-29,86.11
QAT,2020-03-30,86.11
QAT,2020-03-31,86.11
QAT,2020-04-01,86.11
QAT,2020-04-02,86.11
QAT,2020-04-03,86.11
QAT,2020-04-04,86.11
QAT,2020-04-05,86.11
QAT,2020-04-06,86.11
QAT,2020-04-07,86.11
QAT,2020-04-08,86.11
QAT,2020-04-09,86.11
QAT,2020-04-10,86.11
QAT,2020-04-11,86.11
QAT,2020-04-12,86.11
QAT,2020-04-13,86.11
QAT,2020-04-14,86.11
QAT,2020-04-15,86.11
QAT,2020-04-16,86.11
QAT,2020-04-17,86.11
QAT,2020-04-18,86.11
QAT,2020-04-19,86.11
QAT,2020-04-20,86.11
QAT,2020-04-21,86.11
QAT,2020-04-22,83.33
QAT,2020-04-23,83.33
QAT,2020-04-24,83.33
QAT,2020-04-25,83.33
QAT,2020-04-26,83.33
QAT,2020-04-27,83.33
QAT,2020-04-28,83.33
QAT,2020-04-29,83.33
QAT,2020-04-30,83.33
QAT,2020-05-01,83.33
QAT,2020-05-02,83.33
QAT,2020-05-03,83.33
QAT,2020-05-04,83.33
QAT,2020-05-05,83.33
QAT,2020-05-06,83.33
QAT,2020-05-07,83.33
QAT,2020-05-08,83.33
QAT,2020-05-09,83.33
QAT,2020-05-10,83.33
QAT,2020-05-11,83.33
QAT,2020-05-12,83.33
QAT,2020-05-13,83.33
QAT,2020-05-14,83.33
QAT,2020-05-15,83.33
QAT,2020-05-16,83.33
QAT,2020-05-17,83.33
QAT,2020-05-18,83.33
QAT,2020-05-19,83.33
QAT,2020-05-20,83.33
QAT,2020-05-21,83.33
QAT,2020-05-22,83.33
QAT,2020-05-23,83.33
QAT,2020-05-24,83.33
QAT,2020-05-25,83.33
QAT,2020-05-26,83.33
QAT,2020-05-27,83.33
QAT,2020-05-28,83.33
QAT,2020-05-29,83.33
QAT,2020-05-30,83.33
QAT,2020-05-31,83.33
QAT,2020-06-01,83.33
QAT,2020-06-02,83.33
QAT,2020-06-03,83.33
QAT,2020-06-04,83.33
QAT,2020-06-05,83.33
QAT,2020-06-06,83.33
QAT,2020-06-07,83.33
QAT,2020-06-08,83.33
QAT,2020-06-09,83.33
QAT,2020-06-10,83.33
QAT,2020-06-11,83.33
QAT,2020-06-12,83.33
QAT,2020-06-13,83.33
QAT,2020-06-14,83.33
QAT,2020-06-15,80.56
QAT,2020-06-16,80.56
QAT,2020-06-17,80.56
QAT,2020-06-18,80.56
QAT,2020-06-19,80.56
QAT,2020-06-20,80.56
QAT,2020-06-21,80.56
QAT,2020-06-22,80.56
QAT,2020-06-23,80.56
QAT,2020-06-24,80.56
QAT,2020-06-25,80.56
QAT,2020-06-26,80.56
QAT,2020-06-27,80.56
QAT,2020-06-28,80.56
QAT,2020-06-29,80.56
QAT,2020-06-30,80.56
QAT,2020-07-01,80.56
QAT,2020-07-02,80.56
QAT,2020-07-03,80.56
QAT,2020-07-04,80.56
QAT,2020-07-05,80.56
QAT,2020-07-06,80.56
QAT,2020-07-07,80.56
QAT,2020-07-08,80.56
QAT,2020-07-09,80.56
QAT,2020-07-10,80.56
QAT,2020-07-11,80.56
QAT,2020-07-12,80.56
QAT,2020-07-13,80.56
QAT,2020-07-14,80.56
QAT,2020-07-15,80.56
QAT,2020-07-16,80.56
QAT,2020-07-17,80.56
QAT,2020-07-18,80.56
QAT,2020-07-19,80.56
QAT,2020-07-20,80.56
QAT,2020-07-21,80.56
QAT,2020-07-22,80.56
QAT,2020-07-23,80.56
QAT,2020-07-24,
QAT,2020-07-25,
QAT,2020-07-26,
ROU,2019-12-31,
ROU,2020-01-01,0.0
ROU,2020-01-02,0.0
ROU,2020-01-03,0.0
ROU,2020-01-04,0.0
ROU,2020-01-05,0.0
ROU,2020-01-06,0.0
ROU,2020-01-07,0.0
ROU,2020-01-08,0.0
ROU,2020-01-09,0.0
ROU,2020-01-10,0.0
ROU,2020-01-11,0.0
ROU,2020-01-12,0.0
ROU,2020-01-13,0.0
ROU,2020-01-14,0.0
ROU,2020-01-15,0.0
ROU,2020-01-16,0.0
ROU,2020-01-17,0.0
ROU,2020-01-18,0.0
ROU,2020-01-19,0.0
ROU,2020-01-20,0.0
ROU,2020-01-21,0.0
ROU,2020-01-22,0.0
ROU,2020-01-23,0.0
ROU,2020-01-24,0.0
ROU,2020-01-25,0.0
ROU,2020-01-26,0.0
ROU,2020-01-27,2.78
ROU,2020-01-28,2.78
ROU,2020-01-29,2.78
ROU,2020-01-30,2.78
ROU,2020-01-31,2.78
ROU,2020-02-01,5.56
ROU,2020-02-02,5.56
ROU,2020-02-03,5.56
ROU,2020-02-04,5.56
ROU,2020-02-05,5.56
ROU,2020-02-06,5.56
ROU,2020-02-07,5.56
ROU,2020-02-08,5.56
ROU,2020-02-09,5.56
ROU,2020-02-10,5.56
ROU,2020-02-11,5.56
ROU,2020-02-12,5.56
ROU,2020-02-13,5.56
ROU,2020-02-14,5.56
ROU,2020-02-15,5.56
ROU,2020-02-16,5.56
ROU,2020-02-17,5.56
ROU,2020-02-18,5.56
ROU,2020-02-19,5.56
ROU,2020-02-20,5.56
ROU,2020-02-21,5.56
ROU,2020-02-22,5.56
ROU,2020-02-23,5.56
ROU,2020-02-24,5.56
ROU,2020-02-25,16.67
ROU,2020-02-26,16.67
ROU,2020-02-27,19.44
ROU,2020-02-28,19.44
ROU,2020-02-29,19.44
ROU,2020-03-01,19.44
ROU,2020-03-02,19.44
ROU,2020-03-04,19.44
ROU,2020-03-06,19.44
ROU,2020-03-07,19.44
ROU,2020-03-08,33.33
ROU,2020-03-09,36.11
ROU,2020-03-10,36.11
ROU,2020-03-11,47.22
ROU,2020-03-12,61.11
ROU,2020-03-13,61.11
ROU,2020-03-14,61.11
ROU,2020-03-15,61.11
ROU,2020-03-16,61.11
ROU,2020-03-17,61.11
ROU,2020-03-18,61.11
ROU,2020-03-19,61.11
ROU,2020-03-20,61.11
ROU,2020-03-21,69.44
ROU,2020-03-22,75.0
ROU,2020-03-23,75.0
ROU,2020-03-24,75.0
ROU,2020-03-25,78.7
ROU,2020-03-26,78.7
ROU,2020-03-27,78.7
ROU,2020-03-28,78.7
ROU,2020-03-29,78.7
ROU,2020-03-30,81.48
ROU,2020-03-31,87.04
ROU,2020-04-01,87.04
ROU,2020-04-02,87.04
ROU,2020-04-03,87.04
ROU,2020-04-04,87.04
ROU,2020-04-05,87.04
ROU,2020-04-06,87.04
ROU,2020-04-07,87.04
ROU,2020-04-08,87.04
ROU,2020-04-09,87.04
ROU,2020-04-10,87.04
ROU,2020-04-11,87.04
ROU,2020-04-12,87.04
ROU,2020-04-13,87.04
ROU,2020-04-14,87.04
ROU,2020-04-15,87.04
ROU,2020-04-16,87.04
ROU,2020-04-17,87.04
ROU,2020-04-18,87.04
ROU,2020-04-19,87.04
ROU,2020-04-20,87.04
ROU,2020-04-21,87.04
ROU,2020-04-22,87.04
ROU,2020-04-23,87.04
ROU,2020-04-24,87.04
ROU,2020-04-25,87.04
ROU,2020-04-26,87.04
ROU,2020-04-27,87.04
ROU,2020-04-28,87.04
ROU,2020-04-29,87.04
ROU,2020-04-30,87.04
ROU,2020-05-01,87.04
ROU,2020-05-02,87.04
ROU,2020-05-03,87.04
ROU,2020-05-04,87.04
ROU,2020-05-05,87.04
ROU,2020-05-06,87.04
ROU,2020-05-07,87.04
ROU,2020-05-08,87.04
ROU,2020-05-09,87.04
ROU,2020-05-10,87.04
ROU,2020-05-11,78.7
ROU,2020-05-12,78.7
ROU,2020-05-13,78.7
ROU,2020-05-14,78.7
ROU,2020-05-15,72.22
ROU,2020-05-16,72.22
ROU,2020-05-17,72.22
ROU,2020-05-18,72.22
ROU,2020-05-19,72.22
ROU,2020-05-20,72.22
ROU,2020-05-21,72.22
ROU,2020-05-22,72.22
ROU,2020-05-23,72.22
ROU,2020-05-24,72.22
ROU,2020-05-25,72.22
ROU,2020-05-26,72.22
ROU,2020-05-27,72.22
ROU,2020-05-28,72.22
ROU,2020-05-29,72.22
ROU,2020-05-30,72.22
ROU,2020-05-31,72.22
ROU,2020-06-01,57.41
ROU,2020-06-02,57.41
ROU,2020-06-03,57.41
ROU,2020-06-04,57.41
ROU,2020-06-05,57.41
ROU,2020-06-06,57.41
ROU,2020-06-07,57.41
ROU,2020-06-08,57.41
ROU,2020-06-09,57.41
ROU,2020-06-10,57.41
ROU,2020-06-11,57.41
ROU,2020-06-12,57.41
ROU,2020-06-13,57.41
ROU,2020-06-14,57.41
ROU,2020-06-15,50.93
ROU,2020-06-16,50.93
ROU,2020-06-17,41.67
ROU,2020-06-18,41.67
ROU,2020-06-19,41.67
ROU,2020-06-20,41.67
ROU,2020-06-21,41.67
ROU,2020-06-22,36.11
ROU,2020-06-23,36.11
ROU,2020-06-24,36.11
ROU,2020-06-25,36.11
ROU,2020-06-26,36.11
ROU,2020-06-27,36.11
ROU,2020-06-28,36.11
ROU,2020-06-29,36.11
ROU,2020-06-30,36.11
ROU,2020-07-01,36.11
ROU,2020-07-02,36.11
ROU,2020-07-03,36.11
ROU,2020-07-04,36.11
ROU,2020-07-05,36.11
ROU,2020-07-06,36.11
ROU,2020-07-07,36.11
ROU,2020-07-08,39.81
ROU,2020-07-09,39.81
ROU,2020-07-10,39.81
ROU,2020-07-11,39.81
ROU,2020-07-12,39.81
ROU,2020-07-13,39.81
ROU,2020-07-14,39.81
ROU,2020-07-15,39.81
ROU,2020-07-16,39.81
ROU,2020-07-17,39.81
ROU,2020-07-18,39.81
ROU,2020-07-19,39.81
ROU,2020-07-20,39.81
ROU,2020-07-21,
ROU,2020-07-22,
ROU,2020-07-23,
ROU,2020-07-24,
ROU,2020-07-25,
ROU,2020-07-26,
RUS,2019-12-31,
RUS,2020-01-01,0.0
RUS,2020-01-02,0.0
RUS,2020-01-03,0.0
RUS,2020-01-04,0.0
RUS,2020-01-05,0.0
RUS,2020-01-06,0.0
RUS,2020-01-07,0.0
RUS,2020-01-08,0.0
RUS,2020-01-09,0.0
RUS,2020-01-10,0.0
RUS,2020-01-11,0.0
RUS,2020-01-12,0.0
RUS,2020-01-13,0.0
RUS,2020-01-14,0.0
RUS,2020-01-15,0.0
RUS,2020-01-16,0.0
RUS,2020-01-17,0.0
RUS,2020-01-18,0.0
RUS,2020-01-19,0.0
RUS,2020-01-20,0.0
RUS,2020-01-21,0.0
RUS,2020-01-22,0.0
RUS,2020-01-23,0.0
RUS,2020-01-24,0.0
RUS,2020-01-25,0.0
RUS,2020-01-26,0.0
RUS,2020-01-27,0.0
RUS,2020-01-28,0.0
RUS,2020-01-29,0.0
RUS,2020-01-30,8.33
RUS,2020-01-31,8.33
RUS,2020-02-01,8.33
RUS,2020-02-02,8.33
RUS,2020-02-03,8.33
RUS,2020-02-04,8.33
RUS,2020-02-05,8.33
RUS,2020-02-06,8.33
RUS,2020-02-07,8.33
RUS,2020-02-08,8.33
RUS,2020-02-09,8.33
RUS,2020-02-10,8.33
RUS,2020-02-11,8.33
RUS,2020-02-12,8.33
RUS,2020-02-13,8.33
RUS,2020-02-14,8.33
RUS,2020-02-15,8.33
RUS,2020-02-16,8.33
RUS,2020-02-17,8.33
RUS,2020-02-18,8.33
RUS,2020-02-19,8.33
RUS,2020-02-20,8.33
RUS,2020-02-21,8.33
RUS,2020-02-22,8.33
RUS,2020-02-23,8.33
RUS,2020-02-24,8.33
RUS,2020-02-25,8.33
RUS,2020-02-26,8.33
RUS,2020-02-27,8.33
RUS,2020-02-28,8.33
RUS,2020-02-29,8.33
RUS,2020-03-01,8.33
RUS,2020-03-02,8.33
RUS,2020-03-03,8.33
RUS,2020-03-04,8.33
RUS,2020-03-05,22.22
RUS,2020-03-06,22.22
RUS,2020-03-07,22.22
RUS,2020-03-08,22.22
RUS,2020-03-09,22.22
RUS,2020-03-10,31.94
RUS,2020-03-11,31.94
RUS,2020-03-12,31.94
RUS,2020-03-13,31.94
RUS,2020-03-14,35.65
RUS,2020-03-15,35.65
RUS,2020-03-16,52.31
RUS,2020-03-17,62.5
RUS,2020-03-18,62.5
RUS,2020-03-19,68.06
RUS,2020-03-20,68.06
RUS,2020-03-21,69.91
RUS,2020-03-22,69.91
RUS,2020-03-23,69.91
RUS,2020-03-24,69.91
RUS,2020-03-25,69.91
RUS,2020-03-26,69.91
RUS,2020-03-27,69.91
RUS,2020-03-28,71.76
RUS,2020-03-29,71.76
RUS,2020-03-30,87.04
RUS,2020-03-31,87.04
RUS,2020-04-01,87.04
RUS,2020-04-02,87.04
RUS,2020-04-03,87.04
RUS,2020-04-04,87.04
RUS,2020-04-05,87.04
RUS,2020-04-06,85.19
RUS,2020-04-07,85.19
RUS,2020-04-08,85.19
RUS,2020-04-09,85.19
RUS,2020-04-10,85.19
RUS,2020-04-11,85.19
RUS,2020-04-12,85.19
RUS,2020-04-13,85.19
RUS,2020-04-14,85.19
RUS,2020-04-15,85.19
RUS,2020-04-16,85.19
RUS,2020-04-17,85.19
RUS,2020-04-18,85.19
RUS,2020-04-19,85.19
RUS,2020-04-20,85.19
RUS,2020-04-21,85.19
RUS,2020-04-22,85.19
RUS,2020-04-23,85.19
RUS,2020-04-24,85.19
RUS,2020-04-25,85.19
RUS,2020-04-26,85.19
RUS,2020-04-27,85.19
RUS,2020-04-28,85.19
RUS,2020-04-29,85.19
RUS,2020-04-30,85.19
RUS,2020-05-01,85.19
RUS,2020-05-02,85.19
RUS,2020-05-03,85.19
RUS,2020-05-04,85.19
RUS,2020-05-05,85.19
RUS,2020-05-06,85.19
RUS,2020-05-07,85.19
RUS,2020-05-08,85.19
RUS,2020-05-09,85.19
RUS,2020-05-10,85.19
RUS,2020-05-11,85.19
RUS,2020-05-12,78.24
RUS,2020-05-13,78.24
RUS,2020-05-14,78.24
RUS,2020-05-15,78.24
RUS,2020-05-16,78.24
RUS,2020-05-17,78.24
RUS,2020-05-18,78.24
RUS,2020-05-19,78.24
RUS,2020-05-20,78.24
RUS,2020-05-21,78.24
RUS,2020-05-22,78.24
RUS,2020-05-23,78.24
RUS,2020-05-24,78.24
RUS,2020-05-25,78.24
RUS,2020-05-26,78.24
RUS,2020-05-27,78.24
RUS,2020-05-28,78.24
RUS,2020-05-29,78.24
RUS,2020-05-30,78.24
RUS,2020-05-31,78.24
RUS,2020-06-01,74.54
RUS,2020-06-02,74.54
RUS,2020-06-03,74.54
RUS,2020-06-04,74.54
RUS,2020-06-05,74.54
RUS,2020-06-06,74.54
RUS,2020-06-07,74.54
RUS,2020-06-08,74.54
RUS,2020-06-09,74.54
RUS,2020-06-10,74.54
RUS,2020-06-11,74.54
RUS,2020-06-12,74.54
RUS,2020-06-13,74.54
RUS,2020-06-14,74.54
RUS,2020-06-15,74.54
RUS,2020-06-16,74.54
RUS,2020-06-17,74.54
RUS,2020-06-18,74.54
RUS,2020-06-19,74.54
RUS,2020-06-20,74.54
RUS,2020-06-21,74.54
RUS,2020-06-22,74.54
RUS,2020-06-23,72.69
RUS,2020-06-24,72.69
RUS,2020-06-25,72.69
RUS,2020-06-26,72.69
RUS,2020-06-27,72.69
RUS,2020-06-28,72.69
RUS,2020-06-29,72.69
RUS,2020-06-30,72.69
RUS,2020-07-01,72.69
RUS,2020-07-02,72.69
RUS,2020-07-03,72.69
RUS,2020-07-04,72.69
RUS,2020-07-05,72.69
RUS,2020-07-06,72.69
RUS,2020-07-07,72.69
RUS,2020-07-08,72.69
RUS,2020-07-09,72.69
RUS,2020-07-10,72.69
RUS,2020-07-11,72.69
RUS,2020-07-12,72.69
RUS,2020-07-13,70.83
RUS,2020-07-14,70.83
RUS,2020-07-15,62.5
RUS,2020-07-16,62.5
RUS,2020-07-17,62.5
RUS,2020-07-18,62.5
RUS,2020-07-19,62.5
RUS,2020-07-20,62.5
RUS,2020-07-21,
RUS,2020-07-22,
RUS,2020-07-23,
RUS,2020-07-24,
RUS,2020-07-25,
RUS,2020-07-26,
RWA,2020-03-15,30.09
RWA,2020-03-16,41.2
RWA,2020-03-17,41.2
RWA,2020-03-18,41.2
RWA,2020-03-19,41.2
RWA,2020-03-20,42.59
RWA,2020-03-21,90.74
RWA,2020-03-22,90.74
RWA,2020-03-23,90.74
RWA,2020-03-24,90.74
RWA,2020-03-25,90.74
RWA,2020-03-26,90.74
RWA,2020-03-27,90.74
RWA,2020-03-28,90.74
RWA,2020-03-29,90.74
RWA,2020-03-30,90.74
RWA,2020-03-31,90.74
RWA,2020-04-01,90.74
RWA,2020-04-02,90.74
RWA,2020-04-03,90.74
RWA,2020-04-04,90.74
RWA,2020-04-05,90.74
RWA,2020-04-06,90.74
RWA,2020-04-07,90.74
RWA,2020-04-08,90.74
RWA,2020-04-09,90.74
