iso_code,country,date,google_mobility_change_retail_and_recreation
CHL,Chile,2020-03-10,-3.0
CHL,Chile,2020-03-11,-8.0
CHL,Chile,2020-03-12,-7.0
CHL,Chile,2020-03-13,-3.0
CHL,Chile,2020-03-14,1.0
CHL,Chile,2020-03-15,-10.0
CHL,Chile,2020-03-16,-20.0
CHL,Chile,2020-03-17,-31.0
CHL,Chile,2020-03-18,-38.0
CHL,Chile,2020-03-19,-51.0
CHL,Chile,2020-03-20,-54.0
CHL,Chile,2020-03-21,-63.0
CHL,Chile,2020-03-22,-72.0
CHL,Chile,2020-03-23,-62.0
CHL,Chile,2020-03-24,-64.0
CHL,Chile,2020-03-25,-64.0
CHL,Chile,2020-03-26,-61.0
CHL,Chile,2020-03-27,-67.0
CHL,Chile,2020-03-28,-68.0
CHL,Chile,2020-03-29,-73.0
CHL,Chile,2020-03-30,-63.0
CHL,Chile,2020-03-31,-61.0
CHL,Chile,2020-04-01,-62.0
CHL,Chile,2020-04-02,-64.0
CHL,Chile,2020-04-03,-63.0
CHL,Chile,2020-04-04,-65.0
CHL,Chile,2020-04-05,-69.0
CHL,Chile,2020-04-06,-61.0
CHL,Chile,2020-04-07,-62.0
CHL,Chile,2020-04-08,-63.0
CHL,Chile,2020-04-09,-60.0
CHL,Chile,2020-04-10,-82.0
CHL,Chile,2020-04-11,-75.0
CHL,Chile,2020-04-12,-76.0
CHL,Chile,2020-04-13,-61.0
CHL,Chile,2020-04-14,-62.0
CHL,Chile,2020-04-15,-62.0
CHL,Chile,2020-04-16,-63.0
CHL,Chile,2020-04-17,-62.0
CHL,Chile,2020-04-18,-64.0
CHL,Chile,2020-04-19,-70.0
CHL,Chile,2020-04-20,-61.0
CHL,Chile,2020-04-21,-61.0
CHL,Chile,2020-04-22,-61.0
CHL,Chile,2020-04-23,-63.0
CHL,Chile,2020-04-24,-63.0
CHL,Chile,2020-04-25,-63.0
CHL,Chile,2020-04-26,-68.0
CHL,Chile,2020-04-27,-60.0
CHL,Chile,2020-04-28,-60.0
CHL,Chile,2020-04-29,-59.0
CHL,Chile,2020-04-30,-52.0
CHL,Chile,2020-05-01,-82.0
CHL,Chile,2020-05-02,-56.0
CHL,Chile,2020-05-03,-64.0
CHL,Chile,2020-05-04,-53.0
CHL,Chile,2020-05-05,-53.0
CHL,Chile,2020-05-06,-56.0
CHL,Chile,2020-05-07,-56.0
CHL,Chile,2020-05-08,-56.0
CHL,Chile,2020-05-09,-58.0
CHL,Chile,2020-05-10,-66.0
CHL,Chile,2020-05-11,-61.0
CHL,Chile,2020-05-12,-60.0
CHL,Chile,2020-05-13,-60.0
CHL,Chile,2020-05-14,-60.0
CHL,Chile,2020-05-15,-59.0
CHL,Chile,2020-05-16,-68.0
CHL,Chile,2020-05-17,-73.0
CHL,Chile,2020-05-18,-65.0
CHL,Chile,2020-05-19,-65.0
CHL,Chile,2020-05-20,-63.0
CHL,Chile,2020-05-21,-78.0
CHL,Chile,2020-05-22,-64.0
CHL,Chile,2020-05-23,-66.0
CHL,Chile,2020-05-24,-71.0
CHL,Chile,2020-05-25,-61.0
CHL,Chile,2020-05-26,-63.0
CHL,Chile,2020-05-27,-64.0
CHL,Chile,2020-05-28,-64.0
CHL,Chile,2020-05-29,-63.0
CHL,Chile,2020-05-30,-62.0
CHL,Chile,2020-05-31,-67.0
CHL,Chile,2020-06-01,-60.0
CHL,Chile,2020-06-02,-61.0
CHL,Chile,2020-06-03,-63.0
CHL,Chile,2020-06-04,-62.0
CHL,Chile,2020-06-05,-61.0
CHL,Chile,2020-06-06,-63.0
CHL,Chile,2020-06-07,-68.0
CHL,Chile,2020-06-08,-61.0
CHL,Chile,2020-06-09,-62.0
CHL,Chile,2020-06-10,-62.0
CHL,Chile,2020-06-11,-64.0
CHL,Chile,2020-06-12,-64.0
CHL,Chile,2020-06-13,-64.0
CHL,Chile,2020-06-14,-69.0
CHL,Chile,2020-06-15,-63.0
CHL,Chile,2020-06-16,-62.0
CHL,Chile,2020-06-17,-66.0
CHL,Chile,2020-06-18,-65.0
CHL,Chile,2020-06-19,-63.0
CHL,Chile,2020-06-20,-65.0
CHL,Chile,2020-06-21,-71.0
CHL,Chile,2020-06-22,-67.0
CHL,Chile,2020-06-23,-66.0
CHL,Chile,2020-06-24,-67.0
CHL,Chile,2020-06-25,-65.0
CHL,Chile,2020-06-26,-65.0
CHL,Chile,2020-06-27,-65.0
CHL,Chile,2020-06-28,-72.0
CHL,Chile,2020-06-29,-81.0
CHL,Chile,2020-06-30,-61.0
CHL,Chile,2020-07-01,-63.0
CHL,Chile,2020-07-02,-63.0
CHL,Chile,2020-07-03,-62.0
CHL,Chile,2020-07-04,-68.0
CHL,Chile,2020-07-05,-67.0
CHL,Chile,2020-07-06,-60.0
CHL,Chile,2020-07-07,-61.0
CHL,Chile,2020-07-08,-63.0
CHL,Chile,2020-07-09,-64.0
CHL,Chile,2020-07-10,-63.0
CHL,Chile,2020-07-11,-64.0
CHL,Chile,2020-07-12,-69.0
CHL,Chile,2020-07-13,-61.0
CHL,Chile,2020-07-14,-60.0
CHL,Chile,2020-07-15,-60.0
CHL,Chile,2020-07-16,-75.0
CHL,Chile,2020-07-17,-63.0
CHL,Chile,2020-07-18,-65.0
CHL,Chile,2020-07-19,-70.0
CHL,Chile,2020-07-20,-60.0
CHL,Chile,2020-07-21,-64.0
CHL,Chile,2020-07-22,-61.0
CHL,Chile,2020-07-23,-62.0
CHL,Chile,2020-07-24,-61.0
CHL,Chile,2020-07-25,-63.0
CHL,Chile,2020-07-26,-68.0
CHL,Chile,2020-07-27,-60.0
CHL,Chile,2020-07-28,-58.0
CHL,Chile,2020-07-29,-57.0
CHL,Chile,2020-07-30,-60.0
CHL,Chile,2020-07-31,-58.0
CHL,Chile,2020-08-01,-60.0
CHL,Chile,2020-08-02,-63.0
CHL,Chile,2020-08-03,-56.0
CHL,Chile,2020-08-04,-56.0
CHL,Chile,2020-08-05,-58.0
CHL,Chile,2020-08-06,-58.0
CHL,Chile,2020-08-07,-56.0
CHL,Chile,2020-08-08,-57.0
CHL,Chile,2020-08-09,-63.0
CHL,Chile,2020-08-10,-52.0
CHL,Chile,2020-08-11,-52.0
CHL,Chile,2020-08-12,-52.0
CHL,Chile,2020-08-13,-51.0
CHL,Chile,2020-08-14,-49.0
CHL,Chile,2020-08-15,-55.0
CHL,Chile,2020-08-16,-57.0
CHL,Chile,2020-08-17,-47.0
CHL,Chile,2020-08-18,-49.0
CHL,Chile,2020-08-19,-49.0
CHL,Chile,2020-08-20,-49.0
CHL,Chile,2020-08-21,-49.0
CHL,Chile,2020-08-22,-56.0
CHL,Chile,2020-08-23,-63.0
CHL,Chile,2020-08-24,-48.0
CHL,Chile,2020-08-25,-50.0
CHL,Chile,2020-08-26,-49.0
CHL,Chile,2020-08-27,-48.0
CHL,Chile,2020-08-28,-47.0
CHL,Chile,2020-08-29,-55.0
CHL,Chile,2020-08-30,-59.0
CHL,Chile,2020-08-31,-44.0
CHL,Chile,2020-09-01,-45.0
CHL,Chile,2020-09-02,-46.0
CHL,Chile,2020-09-03,-47.0
CHL,Chile,2020-09-04,-46.0
CHL,Chile,2020-09-05,-51.0
CHL,Chile,2020-09-06,-57.0
CHL,Chile,2020-09-07,-42.0
CHL,Chile,2020-09-08,-45.0
CHL,Chile,2020-09-09,-44.0
CHL,Chile,2020-09-10,-45.0
CHL,Chile,2020-09-11,-45.0
CHL,Chile,2020-09-12,-51.0
CHL,Chile,2020-09-13,-56.0
CHL,Chile,2020-09-14,-38.0
CHL,Chile,2020-09-15,-38.0
CHL,Chile,2020-09-16,-38.0
CHL,Chile,2020-09-17,-41.0
CHL,Chile,2020-09-18,-84.0
CHL,Chile,2020-09-19,-83.0
CHL,Chile,2020-09-20,-68.0
CHL,Chile,2020-09-21,-44.0
CHL,Chile,2020-09-22,-45.0
CHL,Chile,2020-09-23,-48.0
CHL,Chile,2020-09-24,-48.0
CHL,Chile,2020-09-25,-48.0
CHL,Chile,2020-09-26,-56.0
CHL,Chile,2020-09-27,-61.0
CHL,Chile,2020-09-28,-44.0
CHL,Chile,2020-09-29,-46.0
CHL,Chile,2020-09-30,-44.0
CHL,Chile,2020-10-01,-44.0
CHL,Chile,2020-10-02,-41.0
CHL,Chile,2020-10-03,-54.0
CHL,Chile,2020-10-04,-59.0
CHL,Chile,2020-10-05,-39.0
CHL,Chile,2020-10-06,-41.0
CHL,Chile,2020-10-07,-42.0
CHL,Chile,2020-10-08,-43.0
CHL,Chile,2020-10-09,-42.0
CHL,Chile,2020-10-10,-54.0
CHL,Chile,2020-10-11,-57.0
CHL,Chile,2020-10-12,-67.0
CHL,Chile,2020-10-13,-39.0
CHL,Chile,2020-10-14,-42.0
CHL,Chile,2020-10-15,-41.0
CHL,Chile,2020-10-16,-40.0
CHL,Chile,2020-10-17,-54.0
CHL,Chile,2020-10-18,-60.0
CHL,Chile,2020-10-19,-40.0
CHL,Chile,2020-10-20,-40.0
CHL,Chile,2020-10-21,-40.0
CHL,Chile,2020-10-22,-40.0
CHL,Chile,2020-10-23,-39.0
CHL,Chile,2020-10-24,-50.0
CHL,Chile,2020-10-25,-49.0
CHL,Chile,2020-10-26,-39.0
CHL,Chile,2020-10-27,-40.0
CHL,Chile,2020-10-28,-40.0
CHL,Chile,2020-10-29,-39.0
CHL,Chile,2020-10-30,-35.0
CHL,Chile,2020-10-31,-50.0
CHL,Chile,2020-11-01,-53.0
CHL,Chile,2020-11-02,-36.0
CHL,Chile,2020-11-03,-36.0
CHL,Chile,2020-11-04,-37.0
CHL,Chile,2020-11-05,-37.0
CHL,Chile,2020-11-06,-35.0
CHL,Chile,2020-11-07,-42.0
CHL,Chile,2020-11-08,-46.0
CHL,Chile,2020-11-09,-37.0
CHL,Chile,2020-11-10,-36.0
CHL,Chile,2020-11-11,-38.0
CHL,Chile,2020-11-12,-38.0
CHL,Chile,2020-11-13,-38.0
CHL,Chile,2020-11-14,-41.0
CHL,Chile,2020-11-15,-44.0
CHL,Chile,2020-11-16,-36.0
CHL,Chile,2020-11-17,-39.0
CHL,Chile,2020-11-18,-37.0
CHL,Chile,2020-11-19,-37.0
CHL,Chile,2020-11-20,-36.0
CHL,Chile,2020-11-21,-40.0
CHL,Chile,2020-11-22,-44.0
CHL,Chile,2020-11-23,-37.0
CHL,Chile,2020-11-24,-37.0
CHL,Chile,2020-11-25,-38.0
CHL,Chile,2020-11-26,-38.0
CHL,Chile,2020-11-27,-35.0
CHL,Chile,2020-11-28,-37.0
CHL,Chile,2020-11-29,-53.0
CHL,Chile,2020-11-30,-30.0
CHL,Chile,2020-12-01,-31.0
CHL,Chile,2020-12-02,-32.0
CHL,Chile,2020-12-03,-31.0
CHL,Chile,2020-12-04,-30.0
CHL,Chile,2020-12-05,-33.0
CHL,Chile,2020-12-06,-36.0
CHL,Chile,2020-12-07,-20.0
CIV,Cote d'Ivoire,2020-02-15,3.0
CIV,Cote d'Ivoire,2020-02-16,4.0
CIV,Cote d'Ivoire,2020-02-17,1.0
CIV,Cote d'Ivoire,2020-02-18,2.0
CIV,Cote d'Ivoire,2020-02-19,0.0
CIV,Cote d'Ivoire,2020-02-20,2.0
CIV,Cote d'Ivoire,2020-02-21,-1.0
CIV,Cote d'Ivoire,2020-02-22,-3.0
CIV,Cote d'Ivoire,2020-02-23,1.0
CIV,Cote d'Ivoire,2020-02-24,-3.0
CIV,Cote d'Ivoire,2020-02-25,0.0
CIV,Cote d'Ivoire,2020-02-26,-3.0
CIV,Cote d'Ivoire,2020-02-27,1.0
CIV,Cote d'Ivoire,2020-02-28,-2.0
CIV,Cote d'Ivoire,2020-02-29,1.0
CIV,Cote d'Ivoire,2020-03-01,6.0
CIV,Cote d'Ivoire,2020-03-02,1.0
CIV,Cote d'Ivoire,2020-03-03,4.0
CIV,Cote d'Ivoire,2020-03-04,6.0
CIV,Cote d'Ivoire,2020-03-05,6.0
CIV,Cote d'Ivoire,2020-03-06,1.0
CIV,Cote d'Ivoire,2020-03-07,2.0
CIV,Cote d'Ivoire,2020-03-08,6.0
CIV,Cote d'Ivoire,2020-03-09,3.0
CIV,Cote d'Ivoire,2020-03-10,6.0
CIV,Cote d'Ivoire,2020-03-11,6.0
CIV,Cote d'Ivoire,2020-03-12,4.0
CIV,Cote d'Ivoire,2020-03-13,-1.0
CIV,Cote d'Ivoire,2020-03-14,-3.0
CIV,Cote d'Ivoire,2020-03-15,1.0
CIV,Cote d'Ivoire,2020-03-16,0.0
CIV,Cote d'Ivoire,2020-03-17,2.0
CIV,Cote d'Ivoire,2020-03-18,-6.0
CIV,Cote d'Ivoire,2020-03-19,-8.0
CIV,Cote d'Ivoire,2020-03-20,-11.0
CIV,Cote d'Ivoire,2020-03-21,-16.0
CIV,Cote d'Ivoire,2020-03-22,-19.0
CIV,Cote d'Ivoire,2020-03-23,-16.0
CIV,Cote d'Ivoire,2020-03-24,-23.0
CIV,Cote d'Ivoire,2020-03-25,-25.0
CIV,Cote d'Ivoire,2020-03-26,-24.0
CIV,Cote d'Ivoire,2020-03-27,-31.0
CIV,Cote d'Ivoire,2020-03-28,-34.0
CIV,Cote d'Ivoire,2020-03-29,-35.0
CIV,Cote d'Ivoire,2020-03-30,-28.0
CIV,Cote d'Ivoire,2020-03-31,-28.0
CIV,Cote d'Ivoire,2020-04-01,-29.0
CIV,Cote d'Ivoire,2020-04-02,-25.0
CIV,Cote d'Ivoire,2020-04-03,-30.0
CIV,Cote d'Ivoire,2020-04-04,-34.0
CIV,Cote d'Ivoire,2020-04-05,-33.0
CIV,Cote d'Ivoire,2020-04-06,-27.0
CIV,Cote d'Ivoire,2020-04-07,-27.0
CIV,Cote d'Ivoire,2020-04-08,-30.0
CIV,Cote d'Ivoire,2020-04-09,-28.0
CIV,Cote d'Ivoire,2020-04-10,-33.0
CIV,Cote d'Ivoire,2020-04-11,-32.0
CIV,Cote d'Ivoire,2020-04-12,-34.0
CIV,Cote d'Ivoire,2020-04-13,-40.0
CIV,Cote d'Ivoire,2020-04-14,-29.0
CIV,Cote d'Ivoire,2020-04-15,-29.0
CIV,Cote d'Ivoire,2020-04-16,-29.0
CIV,Cote d'Ivoire,2020-04-17,-33.0
CIV,Cote d'Ivoire,2020-04-18,-34.0
CIV,Cote d'Ivoire,2020-04-19,-34.0
CIV,Cote d'Ivoire,2020-04-20,-29.0
CIV,Cote d'Ivoire,2020-04-21,-27.0
CIV,Cote d'Ivoire,2020-04-22,-30.0
CIV,Cote d'Ivoire,2020-04-23,-27.0
CIV,Cote d'Ivoire,2020-04-24,-33.0
CIV,Cote d'Ivoire,2020-04-25,-34.0
CIV,Cote d'Ivoire,2020-04-26,-39.0
CIV,Cote d'Ivoire,2020-04-27,-29.0
CIV,Cote d'Ivoire,2020-04-28,-26.0
CIV,Cote d'Ivoire,2020-04-29,-26.0
CIV,Cote d'Ivoire,2020-04-30,-21.0
CIV,Cote d'Ivoire,2020-05-01,-36.0
CIV,Cote d'Ivoire,2020-05-02,-31.0
CIV,Cote d'Ivoire,2020-05-03,-33.0
CIV,Cote d'Ivoire,2020-05-04,-25.0
CIV,Cote d'Ivoire,2020-05-05,-23.0
CIV,Cote d'Ivoire,2020-05-06,-22.0
CIV,Cote d'Ivoire,2020-05-07,-19.0
CIV,Cote d'Ivoire,2020-05-08,-23.0
CIV,Cote d'Ivoire,2020-05-09,-22.0
CIV,Cote d'Ivoire,2020-05-10,-21.0
CIV,Cote d'Ivoire,2020-05-11,-19.0
CIV,Cote d'Ivoire,2020-05-12,-15.0
CIV,Cote d'Ivoire,2020-05-13,-18.0
CIV,Cote d'Ivoire,2020-05-14,-16.0
CIV,Cote d'Ivoire,2020-05-15,-18.0
CIV,Cote d'Ivoire,2020-05-16,-17.0
CIV,Cote d'Ivoire,2020-05-17,-20.0
CIV,Cote d'Ivoire,2020-05-18,-15.0
CIV,Cote d'Ivoire,2020-05-19,-11.0
CIV,Cote d'Ivoire,2020-05-20,-21.0
CIV,Cote d'Ivoire,2020-05-21,-22.0
CIV,Cote d'Ivoire,2020-05-22,-15.0
CIV,Cote d'Ivoire,2020-05-23,-28.0
CIV,Cote d'Ivoire,2020-05-24,-15.0
CIV,Cote d'Ivoire,2020-05-25,-14.0
CIV,Cote d'Ivoire,2020-05-26,-13.0
CIV,Cote d'Ivoire,2020-05-27,-12.0
CIV,Cote d'Ivoire,2020-05-28,-9.0
CIV,Cote d'Ivoire,2020-05-29,-8.0
CIV,Cote d'Ivoire,2020-05-30,-10.0
CIV,Cote d'Ivoire,2020-05-31,-7.0
CIV,Cote d'Ivoire,2020-06-01,-13.0
CIV,Cote d'Ivoire,2020-06-02,-4.0
CIV,Cote d'Ivoire,2020-06-03,-4.0
CIV,Cote d'Ivoire,2020-06-04,-5.0
CIV,Cote d'Ivoire,2020-06-05,-4.0
CIV,Cote d'Ivoire,2020-06-06,-5.0
CIV,Cote d'Ivoire,2020-06-07,1.0
CIV,Cote d'Ivoire,2020-06-08,-6.0
CIV,Cote d'Ivoire,2020-06-09,-11.0
CIV,Cote d'Ivoire,2020-06-10,-9.0
CIV,Cote d'Ivoire,2020-06-11,-6.0
CIV,Cote d'Ivoire,2020-06-12,-7.0
CIV,Cote d'Ivoire,2020-06-13,-15.0
CIV,Cote d'Ivoire,2020-06-14,-15.0
CIV,Cote d'Ivoire,2020-06-15,-10.0
CIV,Cote d'Ivoire,2020-06-16,-2.0
CIV,Cote d'Ivoire,2020-06-17,-10.0
CIV,Cote d'Ivoire,2020-06-18,-5.0
CIV,Cote d'Ivoire,2020-06-19,-5.0
CIV,Cote d'Ivoire,2020-06-20,-5.0
CIV,Cote d'Ivoire,2020-06-21,-6.0
CIV,Cote d'Ivoire,2020-06-22,-15.0
CIV,Cote d'Ivoire,2020-06-23,-4.0
CIV,Cote d'Ivoire,2020-06-24,-5.0
CIV,Cote d'Ivoire,2020-06-25,-13.0
CIV,Cote d'Ivoire,2020-06-26,-17.0
CIV,Cote d'Ivoire,2020-06-27,-11.0
CIV,Cote d'Ivoire,2020-06-28,-8.0
CIV,Cote d'Ivoire,2020-06-29,-9.0
CIV,Cote d'Ivoire,2020-06-30,-3.0
CIV,Cote d'Ivoire,2020-07-01,1.0
CIV,Cote d'Ivoire,2020-07-02,1.0
CIV,Cote d'Ivoire,2020-07-03,-1.0
CIV,Cote d'Ivoire,2020-07-04,-6.0
CIV,Cote d'Ivoire,2020-07-05,0.0
CIV,Cote d'Ivoire,2020-07-06,1.0
CIV,Cote d'Ivoire,2020-07-07,4.0
CIV,Cote d'Ivoire,2020-07-08,1.0
CIV,Cote d'Ivoire,2020-07-09,2.0
CIV,Cote d'Ivoire,2020-07-10,-1.0
CIV,Cote d'Ivoire,2020-07-11,-3.0
CIV,Cote d'Ivoire,2020-07-12,0.0
CIV,Cote d'Ivoire,2020-07-13,0.0
CIV,Cote d'Ivoire,2020-07-14,1.0
CIV,Cote d'Ivoire,2020-07-15,1.0
CIV,Cote d'Ivoire,2020-07-16,3.0
CIV,Cote d'Ivoire,2020-07-17,-1.0
CIV,Cote d'Ivoire,2020-07-18,-3.0
CIV,Cote d'Ivoire,2020-07-19,-1.0
CIV,Cote d'Ivoire,2020-07-20,0.0
CIV,Cote d'Ivoire,2020-07-21,3.0
CIV,Cote d'Ivoire,2020-07-22,0.0
CIV,Cote d'Ivoire,2020-07-23,3.0
CIV,Cote d'Ivoire,2020-07-24,-1.0
CIV,Cote d'Ivoire,2020-07-25,-1.0
CIV,Cote d'Ivoire,2020-07-26,2.0
CIV,Cote d'Ivoire,2020-07-27,1.0
CIV,Cote d'Ivoire,2020-07-28,6.0
CIV,Cote d'Ivoire,2020-07-29,7.0
CIV,Cote d'Ivoire,2020-07-30,14.0
CIV,Cote d'Ivoire,2020-07-31,-16.0
CIV,Cote d'Ivoire,2020-08-01,-6.0
CIV,Cote d'Ivoire,2020-08-02,3.0
CIV,Cote d'Ivoire,2020-08-03,5.0
CIV,Cote d'Ivoire,2020-08-04,8.0
CIV,Cote d'Ivoire,2020-08-05,9.0
CIV,Cote d'Ivoire,2020-08-06,16.0
CIV,Cote d'Ivoire,2020-08-07,-8.0
CIV,Cote d'Ivoire,2020-08-08,-2.0
CIV,Cote d'Ivoire,2020-08-09,5.0
CIV,Cote d'Ivoire,2020-08-10,7.0
CIV,Cote d'Ivoire,2020-08-11,10.0
CIV,Cote d'Ivoire,2020-08-12,11.0
CIV,Cote d'Ivoire,2020-08-13,-2.0
CIV,Cote d'Ivoire,2020-08-14,5.0
CIV,Cote d'Ivoire,2020-08-15,0.0
CIV,Cote d'Ivoire,2020-08-16,6.0
CIV,Cote d'Ivoire,2020-08-17,3.0
CIV,Cote d'Ivoire,2020-08-18,6.0
CIV,Cote d'Ivoire,2020-08-19,4.0
CIV,Cote d'Ivoire,2020-08-20,6.0
CIV,Cote d'Ivoire,2020-08-21,-1.0
CIV,Cote d'Ivoire,2020-08-22,0.0
CIV,Cote d'Ivoire,2020-08-23,3.0
CIV,Cote d'Ivoire,2020-08-24,2.0
CIV,Cote d'Ivoire,2020-08-25,5.0
CIV,Cote d'Ivoire,2020-08-26,5.0
CIV,Cote d'Ivoire,2020-08-27,7.0
CIV,Cote d'Ivoire,2020-08-28,3.0
CIV,Cote d'Ivoire,2020-08-29,5.0
CIV,Cote d'Ivoire,2020-08-30,6.0
CIV,Cote d'Ivoire,2020-08-31,7.0
CIV,Cote d'Ivoire,2020-09-01,12.0
CIV,Cote d'Ivoire,2020-09-02,10.0
CIV,Cote d'Ivoire,2020-09-03,10.0
CIV,Cote d'Ivoire,2020-09-04,6.0
CIV,Cote d'Ivoire,2020-09-05,9.0
CIV,Cote d'Ivoire,2020-09-06,11.0
CIV,Cote d'Ivoire,2020-09-07,8.0
CIV,Cote d'Ivoire,2020-09-08,10.0
CIV,Cote d'Ivoire,2020-09-09,10.0
CIV,Cote d'Ivoire,2020-09-10,13.0
CIV,Cote d'Ivoire,2020-09-11,8.0
CIV,Cote d'Ivoire,2020-09-12,10.0
CIV,Cote d'Ivoire,2020-09-13,8.0
CIV,Cote d'Ivoire,2020-09-14,9.0
CIV,Cote d'Ivoire,2020-09-15,10.0
CIV,Cote d'Ivoire,2020-09-16,10.0
CIV,Cote d'Ivoire,2020-09-17,10.0
CIV,Cote d'Ivoire,2020-09-18,5.0
CIV,Cote d'Ivoire,2020-09-19,7.0
CIV,Cote d'Ivoire,2020-09-20,6.0
CIV,Cote d'Ivoire,2020-09-21,4.0
CIV,Cote d'Ivoire,2020-09-22,4.0
CIV,Cote d'Ivoire,2020-09-23,0.0
CIV,Cote d'Ivoire,2020-09-24,-1.0
CIV,Cote d'Ivoire,2020-09-25,-4.0
CIV,Cote d'Ivoire,2020-09-26,1.0
CIV,Cote d'Ivoire,2020-09-27,-1.0
CIV,Cote d'Ivoire,2020-09-28,-6.0
CIV,Cote d'Ivoire,2020-09-29,0.0
CIV,Cote d'Ivoire,2020-09-30,0.0
CIV,Cote d'Ivoire,2020-10-01,0.0
CIV,Cote d'Ivoire,2020-10-02,-3.0
CIV,Cote d'Ivoire,2020-10-03,-2.0
CIV,Cote d'Ivoire,2020-10-04,-2.0
CIV,Cote d'Ivoire,2020-10-05,-6.0
CIV,Cote d'Ivoire,2020-10-06,-2.0
CIV,Cote d'Ivoire,2020-10-07,-5.0
CIV,Cote d'Ivoire,2020-10-08,4.0
CIV,Cote d'Ivoire,2020-10-09,-4.0
CIV,Cote d'Ivoire,2020-10-10,-2.0
CIV,Cote d'Ivoire,2020-10-11,-2.0
CIV,Cote d'Ivoire,2020-10-12,-7.0
CIV,Cote d'Ivoire,2020-10-13,-1.0
CIV,Cote d'Ivoire,2020-10-14,-1.0
CIV,Cote d'Ivoire,2020-10-15,-3.0
CIV,Cote d'Ivoire,2020-10-16,-5.0
CIV,Cote d'Ivoire,2020-10-17,-6.0
CIV,Cote d'Ivoire,2020-10-18,-6.0
CIV,Cote d'Ivoire,2020-10-19,-14.0
CIV,Cote d'Ivoire,2020-10-20,-10.0
CIV,Cote d'Ivoire,2020-10-21,-5.0
CIV,Cote d'Ivoire,2020-10-22,-3.0
CIV,Cote d'Ivoire,2020-10-23,-5.0
CIV,Cote d'Ivoire,2020-10-24,-3.0
CIV,Cote d'Ivoire,2020-10-25,-2.0
CIV,Cote d'Ivoire,2020-10-26,-10.0
CIV,Cote d'Ivoire,2020-10-27,-4.0
CIV,Cote d'Ivoire,2020-10-28,-1.0
CIV,Cote d'Ivoire,2020-10-29,-13.0
CIV,Cote d'Ivoire,2020-10-30,-16.0
CIV,Cote d'Ivoire,2020-10-31,-56.0
CIV,Cote d'Ivoire,2020-11-01,-39.0
CIV,Cote d'Ivoire,2020-11-02,-31.0
CIV,Cote d'Ivoire,2020-11-03,-23.0
CIV,Cote d'Ivoire,2020-11-04,-18.0
CIV,Cote d'Ivoire,2020-11-05,-17.0
CIV,Cote d'Ivoire,2020-11-06,-19.0
CIV,Cote d'Ivoire,2020-11-07,-13.0
CIV,Cote d'Ivoire,2020-11-08,-16.0
CIV,Cote d'Ivoire,2020-11-09,-21.0
CIV,Cote d'Ivoire,2020-11-10,-9.0
CIV,Cote d'Ivoire,2020-11-11,-9.0
CIV,Cote d'Ivoire,2020-11-12,-8.0
CIV,Cote d'Ivoire,2020-11-13,-10.0
CIV,Cote d'Ivoire,2020-11-14,-9.0
CIV,Cote d'Ivoire,2020-11-15,-9.0
CIV,Cote d'Ivoire,2020-11-16,-14.0
CIV,Cote d'Ivoire,2020-11-17,-7.0
CIV,Cote d'Ivoire,2020-11-18,-7.0
CIV,Cote d'Ivoire,2020-11-19,-5.0
CIV,Cote d'Ivoire,2020-11-20,-9.0
CIV,Cote d'Ivoire,2020-11-21,-9.0
CIV,Cote d'Ivoire,2020-11-22,-9.0
CIV,Cote d'Ivoire,2020-11-23,-11.0
CIV,Cote d'Ivoire,2020-11-24,-6.0
CIV,Cote d'Ivoire,2020-11-25,-4.0
CIV,Cote d'Ivoire,2020-11-26,-5.0
CIV,Cote d'Ivoire,2020-11-27,-5.0
CIV,Cote d'Ivoire,2020-11-28,-1.0
CIV,Cote d'Ivoire,2020-11-29,-3.0
CIV,Cote d'Ivoire,2020-11-30,-5.0
CIV,Cote d'Ivoire,2020-12-01,0.0
CIV,Cote d'Ivoire,2020-12-02,1.0
CIV,Cote d'Ivoire,2020-12-03,1.0
CIV,Cote d'Ivoire,2020-12-04,0.0
CIV,Cote d'Ivoire,2020-12-05,4.0
CIV,Cote d'Ivoire,2020-12-06,1.0
CIV,Cote d'Ivoire,2020-12-07,-3.0
CMR,Cameroon,2020-02-15,-1.0
CMR,Cameroon,2020-02-16,-4.0
CMR,Cameroon,2020-02-17,-1.0
CMR,Cameroon,2020-02-18,-3.0
CMR,Cameroon,2020-02-19,-5.0
CMR,Cameroon,2020-02-20,-5.0
CMR,Cameroon,2020-02-21,-4.0
CMR,Cameroon,2020-02-22,-6.0
CMR,Cameroon,2020-02-23,-9.0
CMR,Cameroon,2020-02-24,-5.0
CMR,Cameroon,2020-02-25,-3.0
CMR,Cameroon,2020-02-26,-2.0
CMR,Cameroon,2020-02-27,-2.0
CMR,Cameroon,2020-02-28,-2.0
CMR,Cameroon,2020-02-29,-2.0
CMR,Cameroon,2020-03-01,-2.0
CMR,Cameroon,2020-03-02,-1.0
CMR,Cameroon,2020-03-03,-3.0
CMR,Cameroon,2020-03-04,-1.0
CMR,Cameroon,2020-03-05,3.0
CMR,Cameroon,2020-03-06,-1.0
CMR,Cameroon,2020-03-07,-1.0
CMR,Cameroon,2020-03-08,11.0
CMR,Cameroon,2020-03-09,-4.0
CMR,Cameroon,2020-03-10,-5.0
CMR,Cameroon,2020-03-11,-4.0
CMR,Cameroon,2020-03-12,-6.0
